good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
There is a newspaper article about the Impressionists bothering Chad.,There is every newspaper article about the Impressionists bothering Chad.,semantics,quantifiers,existential_there_quantifiers_1,955,586,paired,-60.45674514770508,-68.82691192626953,True,-2.1793575286865234,-2.8301620483398438,-2.2034549713134766,-2.8633060455322266,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No student has disliked fewer than four closets.,No student has disliked at most four closets.,semantics,quantifiers,superlative_quantifiers_1,509,587,paired,-51.776878356933594,-56.371925354003906,True,-2.251005172729492,-2.989511489868164,-2.186246871948242,-2.9412708282470703,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All shows about Monet aren't there shocking Monica.,There aren't all shows about Monet shocking Monica.,semantics,quantifiers,existential_there_quantifiers_2,436,588,paired,-74.67798614501953,-68.84904479980469,False,-2.405527114868164,-3.0107059478759766,-2.3180198669433594,-2.912181854248047,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No boy could reference fewer than nine drivers.,No boy could reference at most nine drivers.,semantics,quantifiers,superlative_quantifiers_1,4,589,paired,-52.13807678222656,-58.908390045166016,True,-1.975759506225586,-2.712362289428711,-1.922311782836914,-2.6843433380126953,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The lady has taken at most nine movie theaters.,No lady has taken at most nine movie theaters.,semantics,quantifiers,superlative_quantifiers_2,715,590,paired,-54.563720703125,-58.49761199951172,True,-2.192281723022461,-2.9259166717529297,-2.052797317504883,-2.7997207641601562,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were many boys protesting.,There were most boys protesting.,semantics,quantifiers,existential_there_quantifiers_1,449,591,paired,-27.624258041381836,-33.945335388183594,True,-2.0923919677734375,-2.90228271484375,-2.057994842529297,-2.9410648345947266,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
This doctor attacked at most two guests.,No doctor attacked at most two guests.,semantics,quantifiers,superlative_quantifiers_2,621,592,paired,-48.965248107910156,-54.22108459472656,True,-2.274456024169922,-2.9489078521728516,-2.0969505310058594,-2.860736846923828,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were no legislatures working hard.,There were most legislatures working hard.,semantics,quantifiers,existential_there_quantifiers_1,1,593,paired,-38.33293914794922,-42.3588981628418,True,-2.042949676513672,-2.853435516357422,-2.1632442474365234,-3.024965286254883,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
All public parks are there boring Jill.,There are all public parks boring Jill.,semantics,quantifiers,existential_there_quantifiers_2,63,594,paired,-57.03596115112305,-53.61638259887695,False,-1.968545913696289,-2.645777702331543,-1.8664493560791016,-2.5348472595214844,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No cafe is disgusting more than seven associations.,No cafe is disgusting at least seven associations.,semantics,quantifiers,superlative_quantifiers_1,18,595,paired,-60.57665252685547,-64.72205352783203,True,-1.9960479736328125,-3.1506385803222656,-1.9484310150146484,-2.9678573608398438,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There is a newspaper article existing.,There is each newspaper article existing.,semantics,quantifiers,existential_there_quantifiers_1,92,596,paired,-31.04181671142578,-42.100746154785156,True,-2.2311038970947266,-3.009298324584961,-2.270099639892578,-3.1025123596191406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There is a rabbit wasting away.,There is each rabbit wasting away.,semantics,quantifiers,existential_there_quantifiers_1,275,597,paired,-32.54605484008789,-41.2215461730957,True,-2.0029067993164062,-2.8458003997802734,-2.1022396087646484,-2.983692169189453,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
There were some daughters of some lady distracting Martha.,There were all daughters of some lady distracting Martha.,semantics,quantifiers,existential_there_quantifiers_1,662,598,paired,-61.3631477355957,-65.66297912597656,True,-1.7939472198486328,-2.485177993774414,-1.7039356231689453,-2.4674110412597656,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
No senator kisses more than eight guys.,No senator kisses at least eight guys.,semantics,quantifiers,superlative_quantifiers_1,166,599,paired,-49.01240539550781,-51.25853729248047,True,-2.1050758361816406,-3.1263771057128906,-2.083639144897461,-3.063688278198242,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Each actor has revealed at most four shawls.,No actor has revealed at most four shawls.,semantics,quantifiers,superlative_quantifiers_2,8,600,paired,-53.84211349487305,-59.92690658569336,True,-1.9990272521972656,-2.630970001220703,-1.958669662475586,-2.520526885986328,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
David discovered himself.,David discovered herself.,morphology,anaphor_agreement,anaphor_gender_agreement,500,601,paired,-18.416946411132812,-20.623023986816406,True,-2.2948989868164062,-3.184894561767578,-2.288288116455078,-3.1814956665039062,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Gerald has cared for himself.,Gerald has cared for itself.,morphology,anaphor_agreement,anaphor_gender_agreement,391,602,paired,-34.51340103149414,-39.14706039428711,True,-2.3478164672851562,-3.361539840698242,-2.3667449951171875,-3.3832149505615234,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most customers won't hate themselves.,Most customers won't hate herself.,morphology,anaphor_agreement,anaphor_number_agreement,395,603,paired,-31.41312026977539,-36.62968826293945,True,-2.1571102142333984,-3.071746826171875,-2.1042404174804688,-2.967355728149414,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Lucille embarrassed herself.,Lucille embarrassed itself.,morphology,anaphor_agreement,anaphor_gender_agreement,790,604,paired,-20.34086036682129,-27.161712646484375,True,-1.9461727142333984,-2.9718265533447266,-1.9474372863769531,-3.0006961822509766,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Rhonda likes herself.,Rhonda likes itself.,morphology,anaphor_agreement,anaphor_gender_agreement,369,605,paired,-22.272714614868164,-26.55862045288086,True,-2.2611160278320312,-3.170259475708008,-2.297445297241211,-3.244436264038086,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Lissa thought about herself.,Lissa thought about themselves.,morphology,anaphor_agreement,anaphor_number_agreement,153,606,paired,-26.380538940429688,-31.603099822998047,True,-2.0018653869628906,-2.8448028564453125,-2.074399948120117,-2.9305419921875,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Peter noticed himself.,Peter noticed themselves.,morphology,anaphor_agreement,anaphor_number_agreement,538,607,paired,-20.52200698852539,-24.226390838623047,True,-2.0161781311035156,-3.098459243774414,-2.0239696502685547,-3.134725570678711,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some actors haven't aggravated themselves.,Some actors haven't aggravated itself.,morphology,anaphor_agreement,anaphor_number_agreement,485,608,paired,-40.69937515258789,-45.93181228637695,True,-1.9595794677734375,-2.8552932739257812,-1.9590930938720703,-2.8526363372802734,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Tara hasn't cured herself.,Tara hasn't cured themselves.,morphology,anaphor_agreement,anaphor_number_agreement,832,609,paired,-31.628131866455078,-36.260215759277344,True,-2.149627685546875,-3.0002384185791016,-2.141630172729492,-2.9912109375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
A lot of patients have worked with themselves.,A lot of patients have worked with herself.,morphology,anaphor_agreement,anaphor_number_agreement,163,610,paired,-36.84992980957031,-39.595497131347656,True,-2.182483673095703,-3.0980167388916016,-2.1966018676757812,-3.0446548461914062,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some guests have fired themselves.,Some guests have fired herself.,morphology,anaphor_agreement,anaphor_number_agreement,737,611,paired,-30.807462692260742,-37.596397399902344,True,-2.145692825317383,-2.999979019165039,-2.1103286743164062,-2.8965587615966797,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Adam had disgusted himself.,Adam had disgusted themselves.,morphology,anaphor_agreement,anaphor_number_agreement,455,612,paired,-21.98705291748047,-27.411758422851562,True,-2.032125473022461,-3.239424705505371,-2.0073280334472656,-3.2149877548217773,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Richard disgusted himself.,Richard disgusted themselves.,morphology,anaphor_agreement,anaphor_number_agreement,764,613,paired,-19.472312927246094,-23.840972900390625,True,-2.1944313049316406,-3.2266788482666016,-2.214468002319336,-3.2547607421875,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Tara was impressing herself.,Tara was impressing himself.,morphology,anaphor_agreement,anaphor_gender_agreement,941,614,paired,-29.632953643798828,-32.94831085205078,True,-2.0148754119873047,-3.016817092895508,-2.0666980743408203,-3.047138214111328,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Renee hasn't hurt herself.,Renee hasn't hurt themselves.,morphology,anaphor_agreement,anaphor_number_agreement,1,615,paired,-30.9588680267334,-34.77295684814453,True,-2.0524959564208984,-2.809194564819336,-2.060983657836914,-2.8264598846435547,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Eva bored herself.,Eva bored himself.,morphology,anaphor_agreement,anaphor_gender_agreement,474,616,paired,-27.96308135986328,-33.56666946411133,True,-1.8376045227050781,-2.9566450119018555,-1.8778400421142578,-2.9600048065185547,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Roger hadn't stunned himself.,Roger hadn't stunned herself.,morphology,anaphor_agreement,anaphor_gender_agreement,341,617,paired,-29.835994720458984,-31.864315032958984,True,-2.6919116973876953,-3.589596748352051,-2.659870147705078,-3.5615463256835938,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Teresa has remembered herself.,Teresa has remembered themselves.,morphology,anaphor_agreement,anaphor_number_agreement,600,618,paired,-27.932003021240234,-32.84595489501953,True,-2.2010326385498047,-3.077230453491211,-2.2238407135009766,-3.102121353149414,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Curtis isn't scaring himself.,Curtis isn't scaring herself.,morphology,anaphor_agreement,anaphor_gender_agreement,131,619,paired,-36.55668640136719,-38.196136474609375,True,-2.2243614196777344,-3.068303108215332,-2.187112808227539,-3.0233078002929688,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Carol had hated herself.,Carol had hated themselves.,morphology,anaphor_agreement,anaphor_number_agreement,483,620,paired,-22.278013229370117,-25.661251068115234,True,-2.1512088775634766,-3.3065738677978516,-2.176401138305664,-3.313505172729492,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Boys hurt themselves.,Boys hurt herself.,morphology,anaphor_agreement,anaphor_number_agreement,949,621,paired,-16.236106872558594,-25.442049026489258,True,-2.107799530029297,-3.1977157592773438,-2.0978431701660156,-3.1605606079101562,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Most actors hug themselves.,Most actors hug herself.,morphology,anaphor_agreement,anaphor_number_agreement,809,622,paired,-29.48484992980957,-35.6889762878418,True,-2.1298656463623047,-3.2429065704345703,-2.101716995239258,-3.177980422973633,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Ruth confused herself.,Ruth confused itself.,morphology,anaphor_agreement,anaphor_gender_agreement,800,623,paired,-25.461532592773438,-32.23972702026367,True,-2.3154354095458984,-3.4600048065185547,-2.2582969665527344,-3.447983741760254,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Many people hired themselves.,Many people hired herself.,morphology,anaphor_agreement,anaphor_number_agreement,124,624,paired,-23.23846435546875,-28.293542861938477,True,-1.9845848083496094,-2.8180675506591797,-2.0238265991210938,-2.809305191040039,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
April isn't complaining about herself.,April isn't complaining about himself.,morphology,anaphor_agreement,anaphor_gender_agreement,29,625,paired,-34.45469665527344,-35.110145568847656,True,-2.2086009979248047,-3.119609832763672,-2.2391128540039062,-3.1503639221191406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Florence hasn't talked about herself.,Florence hasn't talked about himself.,morphology,anaphor_agreement,anaphor_gender_agreement,919,626,paired,-33.90721893310547,-36.12257385253906,True,-2.1259803771972656,-3.131662368774414,-2.1565170288085938,-3.134108543395996,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Candice liked herself.,Candice liked themselves.,morphology,anaphor_agreement,anaphor_number_agreement,396,627,paired,-23.356870651245117,-28.237194061279297,True,-2.008626937866211,-3.0663089752197266,-1.9896564483642578,-3.073460578918457,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The doctors are observing themselves.,The doctors are observing herself.,morphology,anaphor_agreement,anaphor_number_agreement,871,628,paired,-32.5650749206543,-34.622650146484375,True,-2.198141098022461,-3.3300743103027344,-2.2200870513916016,-3.2764663696289062,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Janice had left herself.,Janice had left itself.,morphology,anaphor_agreement,anaphor_gender_agreement,236,629,paired,-27.511003494262695,-33.59962463378906,True,-2.129009246826172,-3.1570777893066406,-2.1610965728759766,-3.1724910736083984,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Joel escaped from himself.,Joel escaped from themselves.,morphology,anaphor_agreement,anaphor_number_agreement,68,630,paired,-28.96689224243164,-34.23964309692383,True,-1.9413986206054688,-2.7330284118652344,-1.9075584411621094,-2.755678176879883,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
