good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
An adult can take at most four mountains.,No adult can take at most four mountains.,semantics,quantifiers,superlative_quantifiers_2,382,565,paired,-39.34254837036133,-50.619285583496094,True,-4.095486640930176,-4.882206916809082,-3.7073020935058594,-4.298561096191406,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every print was there irritating Tammy.,There was every print irritating Tammy.,semantics,quantifiers,existential_there_quantifiers_2,463,566,paired,-54.75090408325195,-51.521087646484375,False,-4.226289749145508,-4.502835273742676,-4.069989204406738,-4.398195266723633,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No waiter respects more than two patients.,No waiter respects at least two patients.,semantics,quantifiers,superlative_quantifiers_1,699,567,paired,-48.84672927856445,-51.8760871887207,True,-3.5363245010375977,-3.4771928787231445,-3.7403430938720703,-3.6378822326660156,True,False,False,True,False,True,EleutherAI/pythia-1b-deduped,
All slopes are there alarming Kathleen.,There are all slopes alarming Kathleen.,semantics,quantifiers,existential_there_quantifiers_2,46,568,paired,-57.30677795410156,-55.140533447265625,False,-4.360555648803711,-4.678982734680176,-4.282493591308594,-4.6287126541137695,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No man cleans more than four casseroles.,No man cleans at least four casseroles.,semantics,quantifiers,superlative_quantifiers_1,539,569,paired,-47.743900299072266,-51.35944366455078,True,-4.133337020874023,-4.363009452819824,-4.193109512329102,-4.3918046951293945,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There was a mountain boring Derek.,There was each mountain boring Derek.,semantics,quantifiers,existential_there_quantifiers_1,130,570,paired,-44.16999053955078,-57.36466979980469,True,-4.218311309814453,-5.077227592468262,-4.464019775390625,-5.308018684387207,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every unicycle was there falling.,There was every unicycle falling.,semantics,quantifiers,existential_there_quantifiers_2,850,571,paired,-43.35407257080078,-42.079254150390625,False,-4.334569931030273,-4.7090044021606445,-4.252575874328613,-4.828457832336426,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every patient had boycotted at most three malls.,No patient had boycotted at most three malls.,semantics,quantifiers,superlative_quantifiers_2,846,572,paired,-54.51376724243164,-62.28105926513672,True,-4.68004035949707,-5.169978141784668,-4.369087219238281,-4.711358070373535,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every girl boasted about at most four waiters.,No girl boasted about at most four waiters.,semantics,quantifiers,superlative_quantifiers_2,359,573,paired,-55.29841995239258,-64.23397827148438,True,-4.711799621582031,-5.132494926452637,-4.388996124267578,-4.6755170822143555,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There wasn't a cake baking.,There wasn't every cake baking.,semantics,quantifiers,existential_there_quantifiers_1,106,574,paired,-26.579158782958984,-36.535621643066406,True,-4.113945960998535,-4.585442543029785,-4.078557014465332,-4.614870071411133,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A guest exited at most six museums.,No guest exited at most six museums.,semantics,quantifiers,superlative_quantifiers_2,341,575,paired,-52.93069839477539,-55.58660888671875,True,-4.475258827209473,-4.698945045471191,-4.01302433013916,-4.139702796936035,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every senator toured at least eight hospitals.,No senator toured at least eight hospitals.,semantics,quantifiers,superlative_quantifiers_2,784,576,paired,-42.98524475097656,-45.821136474609375,True,-4.353449821472168,-4.920188903808594,-3.9997777938842773,-4.489834785461426,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There is a college campus astounding John.,There is every college campus astounding John.,semantics,quantifiers,existential_there_quantifiers_1,224,577,paired,-47.38184356689453,-56.45794677734375,True,-3.493157386779785,-4.004322052001953,-3.519486427307129,-4.014571189880371,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some glass had bothered at most ten patients.,No glass had bothered at most ten patients.,semantics,quantifiers,superlative_quantifiers_2,750,578,paired,-57.39410400390625,-57.1688117980957,False,-4.4947052001953125,-5.08140754699707,-4.085268020629883,-4.48325252532959,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There are no hospitals falling.,There are all hospitals falling.,semantics,quantifiers,existential_there_quantifiers_1,108,579,paired,-30.14328384399414,-34.91659164428711,True,-3.4492616653442383,-3.9415531158447266,-3.5804691314697266,-4.071920394897461,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were many icicles aggravating most doctors.,There were all icicles aggravating most doctors.,semantics,quantifiers,existential_there_quantifiers_1,750,580,paired,-55.11814498901367,-62.95191955566406,True,-3.325575828552246,-4.028306007385254,-3.6091651916503906,-4.217987060546875,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There isn't a computer slipping.,There isn't each computer slipping.,semantics,quantifiers,existential_there_quantifiers_1,909,581,paired,-35.73843002319336,-49.356910705566406,True,-3.9159889221191406,-4.372947692871094,-3.8676090240478516,-4.352246284484863,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every closet wasn't there shutting.,There wasn't every closet shutting.,semantics,quantifiers,existential_there_quantifiers_2,858,582,paired,-43.588050842285156,-39.92726516723633,False,-4.194094657897949,-4.548709869384766,-3.9502077102661133,-4.412758827209473,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
All shows about the Impressionists weren't there scaring Michael.,There weren't all shows about the Impressionists scaring Michael.,semantics,quantifiers,existential_there_quantifiers_2,59,583,paired,-78.21475219726562,-73.50228118896484,False,-4.012166976928711,-4.424334526062012,-3.6347999572753906,-4.248298645019531,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were some grandfathers of customers neglecting to go fishing.,There were most grandfathers of customers neglecting to go fishing.,semantics,quantifiers,existential_there_quantifiers_1,731,584,paired,-59.73948669433594,-66.14891815185547,True,-3.516176223754883,-4.373746871948242,-3.5347347259521484,-4.435513496398926,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
That shoe should bore at most two pedestrians.,No shoe should bore at most two pedestrians.,semantics,quantifiers,superlative_quantifiers_2,606,585,paired,-54.98651123046875,-61.28948211669922,True,-3.9367752075195312,-4.41258430480957,-2.9609804153442383,-3.483242988586426,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There is a newspaper article about the Impressionists bothering Chad.,There is every newspaper article about the Impressionists bothering Chad.,semantics,quantifiers,existential_there_quantifiers_1,955,586,paired,-61.811283111572266,-71.85004425048828,True,-4.087601661682129,-4.602412223815918,-4.096527099609375,-4.657968521118164,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
No student has disliked fewer than four closets.,No student has disliked at most four closets.,semantics,quantifiers,superlative_quantifiers_1,509,587,paired,-57.48820877075195,-60.46034240722656,True,-3.1219348907470703,-3.5231618881225586,-3.365945816040039,-3.69272518157959,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
All shows about Monet aren't there shocking Monica.,There aren't all shows about Monet shocking Monica.,semantics,quantifiers,existential_there_quantifiers_2,436,588,paired,-71.44160461425781,-66.78972625732422,False,-3.6976089477539062,-4.307631492614746,-3.4426183700561523,-4.147740364074707,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No boy could reference fewer than nine drivers.,No boy could reference at most nine drivers.,semantics,quantifiers,superlative_quantifiers_1,4,589,paired,-58.70152282714844,-63.37196350097656,True,-3.295766830444336,-3.9568557739257812,-3.381808280944824,-3.9811859130859375,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The lady has taken at most nine movie theaters.,No lady has taken at most nine movie theaters.,semantics,quantifiers,superlative_quantifiers_2,715,590,paired,-57.32566833496094,-62.5836181640625,True,-4.736005783081055,-5.6222381591796875,-4.066460609436035,-4.747742652893066,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were many boys protesting.,There were most boys protesting.,semantics,quantifiers,existential_there_quantifiers_1,449,591,paired,-26.99298667907715,-33.986114501953125,True,-4.178897857666016,-4.874332427978516,-4.38748836517334,-4.996933937072754,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
This doctor attacked at most two guests.,No doctor attacked at most two guests.,semantics,quantifiers,superlative_quantifiers_2,621,592,paired,-51.34705352783203,-55.907958984375,True,-5.112959861755371,-5.345229148864746,-4.502203941345215,-4.604944229125977,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were no legislatures working hard.,There were most legislatures working hard.,semantics,quantifiers,existential_there_quantifiers_1,1,593,paired,-40.90979766845703,-45.0058708190918,True,-3.401365280151367,-4.021516799926758,-3.518280029296875,-4.093263626098633,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
All public parks are there boring Jill.,There are all public parks boring Jill.,semantics,quantifiers,existential_there_quantifiers_2,63,594,paired,-54.15676498413086,-53.11924362182617,False,-4.070549011230469,-4.467968940734863,-4.027139663696289,-4.455933570861816,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No cafe is disgusting more than seven associations.,No cafe is disgusting at least seven associations.,semantics,quantifiers,superlative_quantifiers_1,18,595,paired,-64.27201843261719,-63.56179428100586,False,-3.0599851608276367,-3.5725088119506836,-3.314944267272949,-3.780423164367676,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There is a newspaper article existing.,There is each newspaper article existing.,semantics,quantifiers,existential_there_quantifiers_1,92,596,paired,-32.14368438720703,-42.19048309326172,True,-3.214832305908203,-3.691065788269043,-3.2320032119750977,-3.7008047103881836,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There is a rabbit wasting away.,There is each rabbit wasting away.,semantics,quantifiers,existential_there_quantifiers_1,275,597,paired,-31.57390594482422,-42.63026428222656,True,-4.41368293762207,-5.099617958068848,-4.639822006225586,-5.3199872970581055,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
There were some daughters of some lady distracting Martha.,There were all daughters of some lady distracting Martha.,semantics,quantifiers,existential_there_quantifiers_1,662,598,paired,-62.18510437011719,-66.84858703613281,True,-3.2962026596069336,-4.311241149902344,-3.2948150634765625,-4.29282283782959,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
No senator kisses more than eight guys.,No senator kisses at least eight guys.,semantics,quantifiers,superlative_quantifiers_1,166,599,paired,-44.534034729003906,-46.32912826538086,True,-4.925257682800293,-5.189692497253418,-5.020776748657227,-5.273468971252441,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Each actor has revealed at most four shawls.,No actor has revealed at most four shawls.,semantics,quantifiers,superlative_quantifiers_2,8,600,paired,-53.112213134765625,-57.85771560668945,True,-4.781957626342773,-5.214211463928223,-4.16916561126709,-4.409582138061523,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
David discovered himself.,David discovered herself.,morphology,anaphor_agreement,anaphor_gender_agreement,500,601,paired,-20.108455657958984,-21.505250930786133,True,-4.08148193359375,-4.365096092224121,-4.045041084289551,-4.3477582931518555,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Gerald has cared for himself.,Gerald has cared for itself.,morphology,anaphor_agreement,anaphor_gender_agreement,391,602,paired,-34.07252883911133,-38.62947082519531,True,-3.7058591842651367,-4.389494895935059,-3.6769304275512695,-4.431748390197754,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most customers won't hate themselves.,Most customers won't hate herself.,morphology,anaphor_agreement,anaphor_number_agreement,395,603,paired,-32.30343246459961,-36.176963806152344,True,-4.072809219360352,-4.513646125793457,-4.027349472045898,-4.476858139038086,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Lucille embarrassed herself.,Lucille embarrassed itself.,morphology,anaphor_agreement,anaphor_gender_agreement,790,604,paired,-21.384387969970703,-28.733736038208008,True,-3.7413721084594727,-4.354248046875,-3.7912635803222656,-4.425154685974121,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Rhonda likes herself.,Rhonda likes itself.,morphology,anaphor_agreement,anaphor_gender_agreement,369,605,paired,-24.20189666748047,-29.168926239013672,True,-3.5979127883911133,-3.9538097381591797,-3.5398435592651367,-3.9126195907592773,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Lissa thought about herself.,Lissa thought about themselves.,morphology,anaphor_agreement,anaphor_number_agreement,153,606,paired,-27.638389587402344,-33.055423736572266,True,-2.7357616424560547,-3.5508079528808594,-2.8434486389160156,-3.619034767150879,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Peter noticed himself.,Peter noticed themselves.,morphology,anaphor_agreement,anaphor_number_agreement,538,607,paired,-20.78800392150879,-23.935874938964844,True,-3.259465217590332,-4.116732597351074,-3.406421661376953,-4.311047554016113,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some actors haven't aggravated themselves.,Some actors haven't aggravated itself.,morphology,anaphor_agreement,anaphor_number_agreement,485,608,paired,-38.595787048339844,-44.25590515136719,True,-4.505715370178223,-4.961672782897949,-4.4567155838012695,-4.902545928955078,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
