problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb0,33,three_rule_comb0_33,False,[0 5 5],"0 5 5]
[0 5 5]",-1.715627670288086,"[0, 5, 5]",True,"[-12.217277526855469, -10.666166305541992, -10.78641128540039, -0.04111480712890625, -7.322515487670898, -12.092428207397461, -7.389072418212891, -12.488031387329102]",3,0 5 5],-0.04111480712890625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,33,three_rule_comb1_33,False,[2 6 1],"2 4 1]
[2 0 9]",-6.888513565063477,"[2, 4, 1]",False,"[-5.878385543823242, -6.732938766479492, -1.9607295989990234, -2.9325809478759766, -10.318338394165039, -7.305318832397461, -6.066038131713867, -8.831804275512695]",2,2 4 1],-1.9607295989990234,False,EleutherAI/pythia-1b-deduped,
three_rule_comb2,33,three_rule_comb2_33,False,[6 7 2],"6 7 2]
[3 1 5]",-5.492958068847656,"[6, 7, 2]",True,"[-10.344524383544922, -12.259817123413086, -7.966278076171875, -12.148101806640625, -12.866315841674805, -1.4126529693603516, -5.444576263427734, -13.528078079223633]",5,6 7 2],-1.4126529693603516,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,33,three_rule_comb3_33,False,[9 9 5],"9 5 4]
[9 5 4]",-6.601654052734375,"[9, 5, 4]",False,"[-11.499263763427734, -5.677339553833008, -8.959278106689453, -7.710920333862305, -2.931058883666992, -11.497600555419922, -3.49957275390625, -4.030651092529297]",4,9 5 8],-2.931058883666992,False,EleutherAI/pythia-1b-deduped,
three_rule_comb4,33,three_rule_comb4_33,False,[0 8 0],"0 1 6]
[8 1 4]",-5.640419006347656,"[0, 1, 6]",False,"[-8.292497634887695, -8.081249237060547, -9.33474349975586, -6.818082809448242, -6.477346420288086, -9.374107360839844, -7.166332244873047, -7.491153717041016]",4,0 8 9],-6.477346420288086,False,EleutherAI/pythia-1b-deduped,
three_rule_comb5,33,three_rule_comb5_33,False,[7 1 8],"7 1 7]
[6 7 6]",-4.310609817504883,"[7, 1, 7]",False,"[-6.368936538696289, -7.763851165771484, -5.765071868896484, -10.663846969604492, -9.151512145996094, -10.842605590820312, -7.562078475952148, -4.558904647827148]",7,7 1 8],-4.558904647827148,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,33,three_rule_comb6_33,False,[8 4 1],"8 4 5]
[8 4 4]",-3.4883060455322266,"[8, 4, 5]",False,"[-8.484107971191406, -12.15566635131836, -3.270977020263672, -11.612739562988281, -11.241174697875977, -2.2406883239746094, -9.29347038269043, -8.36490249633789]",5,8 4 1],-2.2406883239746094,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,33,three_rule_comb7_33,False,[3 5 1],"3 8 1]
[3 8 1]",-3.492898941040039,"[3, 8, 1]",False,"[-9.680379867553711, -12.140243530273438, -2.0470943450927734, -7.297313690185547, -5.6529388427734375, -9.804452896118164, -7.805034637451172, -9.566518783569336]",2,3 8 1],-2.0470943450927734,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,33,three_rule_comb8_33,False,[3 0 2],"3 7 2]
[4 6 3]",-2.9451770782470703,"[3, 7, 2]",False,"[-7.76751708984375, -5.734819412231445, -8.375192642211914, -8.66415023803711, -7.934528350830078, -4.063272476196289, -7.302610397338867, -8.287601470947266]",5,3 0 2],-4.063272476196289,True,EleutherAI/pythia-1b-deduped,
three_rule_comb9,33,three_rule_comb9_33,False,[7 5 9],"7 5 9]
[6 4 8]",-1.1111278533935547,"[7, 5, 9]",True,"[-12.325237274169922, -8.067131042480469, -9.472360610961914, -15.058462142944336, -12.678220748901367, -9.041276931762695, -0.3271446228027344, -4.988840103149414]",6,7 5 9],-0.3271446228027344,True,EleutherAI/pythia-1b-deduped,
c3_set_union,33,c3_set_union_33,True,[2 0 5 9],"2 5 9]
[0] [9",-4.035959243774414,[2 5 9],False,"[-4.897024154663086, -3.9457359313964844, -3.5863704681396484, -3.576387405395508, -5.492860794067383, -4.006357192993164, -3.408113479614258, -5.535240173339844]",6,2 0 5],-3.408113479614258,False,EleutherAI/pythia-1b-deduped,
c1_set_union,33,c1_set_union_33,True,[4],"4]
[8 1] [8]",-6.138618469238281,[4],True,"[-5.125944137573242, -7.589813232421875, -1.9460563659667969, -2.662759780883789, -0.9411125183105469, -5.672456741333008, -6.455480575561523, -4.773412704467773]",4,4],-0.9411125183105469,True,EleutherAI/pythia-1b-deduped,
c2_set_union,33,c2_set_union_33,True,[1],"1] [1]
[2] [",-6.88469123840332,[1],True,"[-6.116769790649414, -5.223697662353516, -2.6773204803466797, -1.7618064880371094, -3.020566940307617, -5.148870468139648, -4.400732040405273, -6.027711868286133]",3,1],-1.7618064880371094,True,EleutherAI/pythia-1b-deduped,
AND,33,AND_33,True,[2],"2]
[0 2] [3 2",-3.4135093688964844,[2],True,"[-0.2254180908203125, -5.648994445800781, -18.130407333374023, -9.469518661499023, -10.330869674682617, -20.933570861816406, -6.67902946472168, -6.536138534545898]",0,2],-0.2254180908203125,True,EleutherAI/pythia-1b-deduped,
XOR,33,XOR_33,True,[4 8],"7 0]
[7 0] [0",-4.833259582519531,[0 7],False,"[-11.803110122680664, -2.5005226135253906, -2.2951126098632812, -7.054531097412109, -11.606390953063965, -2.095060348510742, -13.178043365478516, -3.4497318267822266]",5,7 0],-2.095060348510742,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,33,c3_set_union_permuted_33,True,[7 8 3 1],"1 7]
[8] [3]",-4.325775146484375,[1 7],False,"[-4.056608200073242, -3.59814453125, -4.026702880859375, -7.381504058837891, -6.4326934814453125, -3.6359214782714844, -8.146659851074219, 0.0]",7,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,33,c2_set_union_permuted_33,True,[4],"4 2 3 4] [4 2]
",-5.909528732299805,[2 3 4 4],False,"[-4.799448013305664, -2.2138118743896484, -1.924673080444336, -5.012420654296875, -6.0369720458984375, -7.703857421875, -5.795019149780273, -5.487552642822266]",2,3],-1.924673080444336,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,33,c1_set_union_permuted_33,True,[4],"5] [2]
[5 2]",-5.978477478027344,[5],False,"[-3.1429882049560547, -3.6159706115722656, -5.407257080078125, -8.098543167114258, -2.8120880126953125, -1.351522445678711, -4.395166397094727, -3.980531692504883]",5,5],-1.351522445678711,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,33,XOR_permuted_33,True,[5 7],"1 5]
[1 8] [7",-4.329217910766602,[1 5],False,"[-3.7878150939941406, -2.8117008209228516, -3.878202438354492, -6.664028167724609, -3.7826595306396484, -6.980998992919922, -1.9591808319091797, -15.604501724243164]",6,5 7],-1.9591808319091797,True,EleutherAI/pythia-1b-deduped,
AND_permuted,33,AND_permuted_33,True,[],"8] [8]
[2 8]",-5.815166473388672,[8],False,"[-6.527149200439453, -2.8405284881591797, -11.578644752502441, -4.598733901977539, -13.845927238464355, -12.431439399719238, -4.720067977905273, 0.0]",7,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,34,row_constant_34,False,[6],"6]
[7] [7] [",-2.052377700805664,[6],True,"[-0.05593299865722656, -5.669044494628906, -4.980779647827148, -4.492851257324219, -5.5627593994140625, -5.823905944824219, -4.029684066772461, -6.86767578125]",0,6],-0.05593299865722656,True,EleutherAI/pythia-1b-deduped,
col_constant,34,col_constant_34,False,[3],"3]
[7] [4] [",-0.24373245239257812,[3],True,"[-0.03545951843261719, -7.902070045471191, -6.029407501220703, -7.300986289978027, -9.190373420715332, -5.839838027954102, -6.412424087524414, -4.001195907592773]",0,3],-0.03545951843261719,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,34,dist3_diag1_34,False,[8],"8] [5]
[8] [",-3.3776702880859375,[8],True,"[-4.267915725708008, -2.2229785919189453, -2.5952320098876953, -2.5354156494140625, -2.942249298095703, -2.015867233276367, -3.046060562133789, -0.980560302734375]",7,8],-0.980560302734375,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,34,dist3_diag2_34,False,[0],"0]
[9] [0] [",-2.5264720916748047,[0],True,"[-3.9084110260009766, -4.234411239624023, -3.933574676513672, -1.9972915649414062, -4.278232574462891, -0.40409088134765625, -4.141508102416992, -3.380575180053711]",5,0],-0.40409088134765625,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,34,two_rule_comb0_34,False,[4 2],"4 2]
[8 5] [8",-1.4241695404052734,"[4, 2]",True,"[-7.386234283447266, -12.153817176818848, -10.007905960083008, -6.417016983032227, -9.418834686279297, -11.997751235961914, -0.1702289581298828, -9.822160720825195]",6,4 2],-0.1702289581298828,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,34,two_rule_comb1_34,False,[1 2],"1 2]
[2 7] [2",-4.771387100219727,"[1, 2]",True,"[-8.128887176513672, -6.813543319702148, -6.277746200561523, -7.1701202392578125, -4.710395812988281, -1.2727794647216797, -3.2460365295410156, -4.431711196899414]",5,1 2],-1.2727794647216797,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,34,two_rule_comb2_34,False,[5 1],"5 1]
[3 3] [3",-2.5608901977539062,"[5, 1]",True,"[-3.078310012817383, -5.912652969360352, -6.164751052856445, -5.5831298828125, -6.172185897827148, -0.8218994140625, -5.250146865844727, -5.061517715454102]",5,5 1],-0.8218994140625,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,34,two_rule_comb3_34,False,[3 4],"3 4]
[1 4] [3",-4.544435501098633,"[3, 4]",True,"[-7.202968597412109, -3.763578414916992, -4.521638870239258, -4.739545822143555, -3.2003536224365234, -1.3442707061767578, -4.125909805297852, -3.9624500274658203]",5,3 4],-1.3442707061767578,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,34,two_rule_comb4_34,False,[8 6],"2 6]
[2 6] [4",-2.4250850677490234,"[2, 6]",False,"[-6.604770660400391, -3.922098159790039, -5.07078742980957, -4.799320220947266, -4.309247970581055, -5.811418533325195, -5.1710205078125, -5.248035430908203]",1,7 6],-3.922098159790039,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,34,two_rule_comb5_34,False,[8 4],"8 4]
[7 3] [8",-0.4941902160644531,"[8, 4]",True,"[-8.864314079284668, -8.851434707641602, -4.234683990478516, -0.3237457275390625, -9.152023315429688, -10.162710189819336, -9.353918075561523, -9.305002212524414]",3,8 4],-0.3237457275390625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,34,three_rule_comb0_34,False,[1 8 0],"1 8 0]
[1 4 4]",-4.305316925048828,"[1, 8, 0]",True,"[-8.859451293945312, -11.47633171081543, -14.259450912475586, -8.572402954101562, -9.181814193725586, -0.8977985382080078, -14.241601943969727, -5.410579681396484]",5,1 8 0],-0.8977985382080078,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,34,three_rule_comb1_34,False,[4 4 2],"4 4 2]
[3 3 3]",-4.285024642944336,"[4, 4, 2]",True,"[-1.1265621185302734, -4.154886245727539, -4.017662048339844, -9.340421676635742, -7.984701156616211, -12.123466491699219, -8.68484115600586, -6.550935745239258]",0,4 4 2],-1.1265621185302734,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,34,three_rule_comb2_34,False,[1 4 9],"1 4 9]
[2 5 1]",-3.567403793334961,"[1, 4, 9]",True,"[-1.2429275512695312, -12.046865463256836, -12.25368881225586, -11.545785903930664, -11.210714340209961, -13.338390350341797, -7.498453140258789, -12.554403305053711]",0,1 4 9],-1.2429275512695312,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,34,three_rule_comb3_34,False,[9 4 8],"9 4 8]
[1 4 8]",-4.736583709716797,"[9, 4, 8]",True,"[-10.433021545410156, -7.453207015991211, -5.753637313842773, -6.464532852172852, -7.348382949829102, -2.3520069122314453, -3.9078731536865234, -6.647830963134766]",5,9 4 8],-2.3520069122314453,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,34,three_rule_comb4_34,False,[6 6 8],"7 6 8]
[7 8 8]",-4.595964431762695,"[7, 6, 8]",False,"[-8.070032119750977, -9.331039428710938, -8.425420761108398, -8.354007720947266, -9.319355010986328, -2.5061473846435547, -10.62460708618164, -8.962671279907227]",5,6 6 8],-2.5061473846435547,True,EleutherAI/pythia-1b-deduped,
three_rule_comb5,34,three_rule_comb5_34,False,[4 0 5],"4 3 5]
[9 5 3]",-4.119594573974609,"[4, 3, 5]",False,"[-8.44041633605957, -8.044687271118164, -6.350126266479492, -4.236488342285156, -7.249549865722656, -6.590801239013672, -10.587818145751953, -9.624122619628906]",3,5 6 2],-4.236488342285156,False,EleutherAI/pythia-1b-deduped,
three_rule_comb6,34,three_rule_comb6_34,False,[9 5 3],"9 9 0]
[9 9 0]",-6.364997863769531,"[9, 9, 0]",False,"[-4.965557098388672, -4.241449356079102, -6.829891204833984, -5.554422378540039, -6.947750091552734, -7.030054092407227, -5.836179733276367, -8.424381256103516]",1,9 3 8],-4.241449356079102,False,EleutherAI/pythia-1b-deduped,
three_rule_comb7,34,three_rule_comb7_34,False,[6 5 4],"6 9 5] [2 9 5]
",-7.310930252075195,"[6, 9, 5]",False,"[-6.674404144287109, -7.973573684692383, -8.227544784545898, -6.27012825012207, -8.911127090454102, -6.348907470703125, -5.884418487548828, -7.569210052490234]",6,9 2 5],-5.884418487548828,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,34,three_rule_comb8_34,False,[6 8 5],"6 5 2]
[1 7 4]",-3.7507781982421875,"[6, 5, 2]",False,"[-4.069190979003906, -5.210472106933594, -10.54232406616211, -6.390401840209961, -9.162960052490234, -6.678770065307617, -7.718910217285156, -12.422101974487305]",0,8 6 3],-4.069190979003906,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,34,three_rule_comb9_34,False,[9 4 2],"9 4 2]
[8 5 3]",-2.047700881958008,"[9, 4, 2]",True,"[-1.2293281555175781, -11.841926574707031, -7.796474456787109, -4.306062698364258, -6.90704345703125, -7.486490249633789, -9.619192123413086, -5.589475631713867]",0,9 4 2],-1.2293281555175781,True,EleutherAI/pythia-1b-deduped,
c3_set_union,34,c3_set_union_34,True,[6 5 1 4],"6 1]
[7] [2]",-7.313669204711914,[1 6],False,"[0.0, -3.7792816162109375, -7.307258605957031, -10.142034530639648, -3.7637786865234375, -2.764505386352539, -3.5269546508789062, -6.282341003417969]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union,34,c1_set_union_34,True,[3],"3]
[3 6] [3]",-5.84132194519043,[3],True,"[-6.193273544311523, -3.3750228881835938, -4.379726409912109, -1.6256370544433594, -10.603826522827148, -10.452342987060547, -4.94182014465332, -1.5153045654296875]",7,3],-1.5153045654296875,True,EleutherAI/pythia-1b-deduped,
c2_set_union,34,c2_set_union_34,True,[8],"8] [8]
[9] [",-6.501415252685547,[8],True,"[-5.631923675537109, -5.440357208251953, -5.56462287902832, -7.105485916137695, -3.2953453063964844, -5.388057708740234, 0.0, -1.6052112579345703]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,34,AND_34,True,[1],"1]
[3 1] [0 1",-2.0287017822265625,[1],True,"[-16.95413589477539, -15.31839656829834, 0.0, -5.468616485595703, -5.463750839233398, -5.533990859985352, -14.959766387939453, -0.20277023315429688]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR,34,XOR_34,True,[2 5],"1 0]
[1 0] [0",-4.690683364868164,[0 1],False,"[-3.2335147857666016, -15.773634910583496, -14.786096572875977, 0.0, -3.4530563354492188, -2.154163360595703, -2.417613983154297, -8.921430587768555]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,34,c3_set_union_permuted_34,True,[0 2 1 8],"1 2]
[0 1] [8",-4.7808074951171875,[1 2],False,"[-2.866720199584961, -4.679222106933594, -1.884866714477539, -4.572591781616211, -3.22479248046875, -3.707988739013672, -15.482561111450195, -4.171119689941406]",2,1 2],-1.884866714477539,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,34,c2_set_union_permuted_34,True,[8],"2]
[1 7] [7 1",-5.162727355957031,[2],False,"[-6.518083572387695, -5.182371139526367, -7.599912643432617, -3.169076919555664, -4.032587051391602, -4.165233612060547, -7.624353408813477, -10.135665893554688]",3,1],-3.169076919555664,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,34,c1_set_union_permuted_34,True,[9],"2]
[2 9] [1]",-7.220296859741211,[2],False,"[-3.646648406982422, -1.4771995544433594, -9.352304458618164, -4.102415084838867, -7.708982467651367, -2.3850936889648438, -2.686014175415039, -6.262233734130859]",1,2],-1.4771995544433594,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,34,XOR_permuted_34,True,[3 5],"1 0]
[1 0] [0",-4.705268859863281,[0 1],False,"[-8.239511489868164, -4.733381271362305, -2.5693092346191406, -2.798158645629883, -2.976968765258789, -7.603166580200195, -3.7501144409179688, -7.043123245239258]",2,5 0],-2.5693092346191406,False,EleutherAI/pythia-1b-deduped,
AND_permuted,34,AND_permuted_34,True,[],"4] [9]
[4] [",-5.303382873535156,[4],False,"[-6.616662979125977, -11.961565971374512, -10.072105407714844, -12.14111328125, 0.0, -9.80990982055664, -5.474987030029297, -1.8223094940185547]",4,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,35,row_constant_35,False,[7],"7] [7]
[8] [",-3.150177001953125,[7],True,"[-5.882780075073242, -6.145136833190918, -4.998491287231445, -0.11714744567871094, -6.037092208862305, -2.561433792114258, -6.722436904907227, -5.662956237792969]",3,7],-0.11714744567871094,True,EleutherAI/pythia-1b-deduped,
col_constant,35,col_constant_35,False,[3],"3]
[8] [7] [",-0.3250885009765625,[3],True,"[-4.433418273925781, -0.08533668518066406, -5.832609176635742, -4.632474899291992, -6.30952262878418, -5.222938537597656, -3.7221527099609375, -5.786426544189453]",1,3],-0.08533668518066406,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,35,dist3_diag1_35,False,[9],"9]
[9] [8] [",-3.5697250366210938,[9],True,"[-2.1156044006347656, -2.1748313903808594, -2.7859439849853516, -2.4300708770751953, -2.3671627044677734, -3.5097217559814453, -4.618768692016602, -0.8269977569580078]",7,9],-0.8269977569580078,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,35,dist3_diag2_35,False,[8],"8] [9]
[5] [",-2.6025123596191406,[8],True,"[-3.141376495361328, -4.809284210205078, -2.4552383422851562, -2.9841976165771484, -3.5394630432128906, -4.664752960205078, -2.8870906829833984, -0.40288352966308594]",7,8],-0.40288352966308594,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,35,two_rule_comb0_35,False,[8 9],"8 9]
[9 4] [5",-0.2465972900390625,"[8, 9]",True,"[-10.791844367980957, -0.01953887939453125, -13.004454612731934, -10.819409370422363, -8.409395217895508, -12.306593894958496, -11.903368949890137, -9.728070259094238]",1,8 9],-0.01953887939453125,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,35,two_rule_comb1_35,False,[4 1],"4 1]
[2 2] [7",-1.3285770416259766,"[4, 1]",True,"[-5.215873718261719, -2.244915008544922, -8.059310913085938, -8.648136138916016, -0.2973957061767578, -8.088729858398438, -12.91041374206543, -8.306116104125977]",4,4 1],-0.2973957061767578,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,35,two_rule_comb2_35,False,[7 6],"7 6]
[6 5] [7",-1.2388381958007812,"[7, 6]",True,"[-8.579526901245117, -0.6428508758544922, -6.502948760986328, -4.127887725830078, -5.237089157104492, -7.560260772705078, -5.596965789794922, -5.174276351928711]",1,7 6],-0.6428508758544922,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,35,two_rule_comb3_35,False,[0 1],"0 1]
[2 6] [0",-2.145029067993164,"[0, 1]",True,"[-8.87601375579834, -6.710117340087891, -6.295928955078125, -3.407989501953125, -2.316173553466797, -5.854877471923828, -0.3332786560058594, -5.482440948486328]",6,0 1],-0.3332786560058594,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,35,two_rule_comb4_35,False,[5 7],"5 4]
[5 4] [5",-4.113714218139648,"[5, 4]",False,"[-2.556079864501953, -4.167533874511719, -3.9473114013671875, -5.691396713256836, -3.2492523193359375, -5.185834884643555, -3.032501220703125, -4.02815055847168]",0,4 5],-2.556079864501953,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,35,two_rule_comb5_35,False,[0 0],"1 2]
[1 2] [1",-2.964010238647461,"[1, 2]",False,"[-6.481163024902344, -3.7584400177001953, -2.917499542236328, -3.326000213623047, -3.759899139404297, -5.299873352050781, -2.357666015625, -1.7538280487060547]",7,1 2],-1.7538280487060547,False,EleutherAI/pythia-1b-deduped,
three_rule_comb0,35,three_rule_comb0_35,False,[5 8 0],"5 8 0]
[1 1 5]",-4.210533142089844,"[5, 8, 0]",True,"[-6.919170379638672, -5.226894378662109, -10.284753799438477, -3.928682327270508, -7.718400955200195, -10.593271255493164, -0.48569297790527344, -8.837905883789062]",6,5 8 0],-0.48569297790527344,True,EleutherAI/pythia-1b-deduped,
