problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
dist3_diag2,31,dist3_diag2_31,False,[2],"2]
[2] [3] [",-2.1204395294189453,[2],True,"[-7.725198745727539, -3.1728382110595703, -5.757360458374023, -0.15691757202148438, -4.898937225341797, -3.0623111724853516, -3.228151321411133, -7.121892929077148]",3,2],-0.15691757202148438,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,31,two_rule_comb0_31,False,[4 5],"4 5]
[3 4] [6",-1.5432548522949219,"[4, 5]",True,"[-7.713970184326172, -6.9761962890625, -8.072149276733398, -7.645069122314453, -6.848405838012695, -4.694843292236328, -0.031236648559570312, -8.863691329956055]",6,4 5],-0.031236648559570312,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,31,two_rule_comb1_31,False,[6 2],"6 2]
[5 7] [0",-2.439176559448242,"[6, 2]",True,"[-5.575553894042969, -4.6971282958984375, -3.1469268798828125, -2.774209976196289, -5.836048126220703, -1.1003570556640625, -7.119457244873047, -3.8873653411865234]",5,6 2],-1.1003570556640625,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,31,two_rule_comb2_31,False,[6 5],"6 5]
[7 4] [4",-0.29503822326660156,"[6, 5]",True,"[-0.0227508544921875, -9.60352897644043, -7.038015365600586, -7.471366882324219, -13.155898094177246, -11.591340065002441, -8.638916015625, -9.17026138305664]",0,6 5],-0.0227508544921875,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,31,two_rule_comb3_31,False,[5 5],"5 5]
[5 6] [9",-4.174556732177734,"[5, 5]",True,"[-9.06634521484375, -5.370197296142578, -3.5439205169677734, -5.278812408447266, -4.949899673461914, -0.6340465545654297, -9.244712829589844, -5.908075332641602]",5,5 5],-0.6340465545654297,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,31,two_rule_comb4_31,False,[0 7],"1 6]
[2 5] [1",-3.485393524169922,"[1, 6]",False,"[-5.01988410949707, -8.396343231201172, -3.128070831298828, -5.343975067138672, -7.011812210083008, -8.189506530761719, -3.580160140991211, -2.457609176635742]",7,1 6],-2.457609176635742,False,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,31,two_rule_comb5_31,False,[5 3],"5 3]
[6 4] [5",-0.5595951080322266,"[5, 3]",True,"[-0.2954216003417969, -9.429778099060059, -10.801138877868652, -7.024654388427734, -7.234453201293945, -9.682026863098145, -8.920782089233398, -7.8722686767578125]",0,5 3],-0.2954216003417969,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,31,three_rule_comb0_31,False,[1 1 8],"1 1 8]
[9 8 9]",-1.3491077423095703,"[1, 1, 8]",True,"[-13.120965003967285, -16.72926902770996, -14.226094245910645, -8.588541030883789, -6.80763053894043, -15.68718433380127, -14.57768726348877, -0.08981513977050781]",7,1 1 8],-0.08981513977050781,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,31,three_rule_comb1_31,False,[3 9 8],"3 9 0]
[4 8 4]",-6.676675796508789,"[3, 9, 0]",False,"[-8.345252990722656, -9.286609649658203, -2.5262680053710938, -5.15135383605957, -9.510049819946289, -7.938503265380859, -8.237129211425781, -8.184560775756836]",2,3 9 8],-2.5262680053710938,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,31,three_rule_comb2_31,False,[1 0 1],"1 0 1]
[1 1 2]",-4.054780960083008,"[1, 0, 1]",True,"[-10.325111389160156, -13.594179153442383, -9.648155212402344, -10.460800170898438, -5.575733184814453, -11.233695983886719, -0.146697998046875, -4.384572982788086]",6,1 0 1],-0.146697998046875,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,31,three_rule_comb3_31,False,[6 4 8],"6 4 8]
[6 4 7]",-6.154838562011719,"[6, 4, 8]",True,"[-3.9808177947998047, -8.335084915161133, -5.715856552124023, -6.236083984375, -7.327739715576172, -8.072671890258789, -2.9642410278320312, -7.464693069458008]",6,6 4 8],-2.9642410278320312,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,31,three_rule_comb4_31,False,[1 3 4],"1 3 7]
[1 1 6]",-6.447244644165039,"[1, 3, 7]",False,"[-3.115093231201172, -9.947896957397461, -12.39028549194336, -9.536735534667969, -3.635578155517578, -9.846471786499023, -10.621952056884766, -9.438976287841797]",0,1 3 4],-3.115093231201172,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,31,three_rule_comb5_31,False,[5 4 4],"5 4 4]
[4 5 3]",-1.1330718994140625,"[5, 4, 4]",True,"[-7.557165145874023, -7.748989105224609, -8.309549331665039, -10.184627532958984, -9.257684707641602, -12.796031951904297, -9.24422836303711, -0.6694736480712891]",7,5 4 4],-0.6694736480712891,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb6,31,three_rule_comb6_31,False,[5 1 8],"5 1 5]
[0 2 4]",-6.316204071044922,"[5, 1, 5]",False,"[-3.0911788940429688, -5.98333740234375, -7.86448860168457, -5.981882095336914, -8.020421981811523, -6.26237678527832, -4.11602783203125, -9.482034683227539]",0,5 1 8],-3.0911788940429688,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb7,31,three_rule_comb7_31,False,[6 1 9],"6 7 7]
[8 5 6]",-5.60966682434082,"[6, 7, 7]",False,"[-6.228090286254883, -8.535816192626953, -6.894870758056641, -6.772748947143555, -7.860742568969727, -7.283760070800781, -11.62033462524414, -7.914133071899414]",0,7 5 6],-6.228090286254883,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb8,31,three_rule_comb8_31,False,[7 5 7],"7 7 7]
[6 6 6]",-1.2842254638671875,"[7, 7, 7]",False,"[-7.903160095214844, -9.855745315551758, -8.198867797851562, -5.497097015380859, -6.913568496704102, -6.443845748901367, -7.982950210571289, -5.144344329833984]",7,7 8 7],-5.144344329833984,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb9,31,three_rule_comb9_31,False,[8 7 1],"6 6 3]
[6 6 3]",-4.175779342651367,"[6, 6, 3]",False,"[-5.206943511962891, -6.415958404541016, -8.749177932739258, -8.783014297485352, -6.684076309204102, -5.719038009643555, -7.451898574829102, -5.910377502441406]",0,7 7 1],-5.206943511962891,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,31,c3_set_union_31,True,[2 6 1 8],"2 1 8]
[2 2] [",-6.251766204833984,[1 2 8],False,"[-4.086822509765625, -5.896062850952148, -4.93358039855957, -4.758108139038086, -6.167989730834961, -2.2549514770507812, -11.057783126831055, -6.858734130859375]",5,2 1 8],-2.2549514770507812,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,31,c1_set_union_31,True,[3],"3]
[9 6] [9]",-3.8309803009033203,[3],True,"[0.0, -8.321367263793945, -3.5610733032226562, -10.230314254760742, -9.421867370605469, -9.262153625488281, -0.1777019500732422, -4.153718948364258]",0,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,31,c2_set_union_31,True,[2],"9 4 8 2] [8 2]
",-4.7151031494140625,[2 4 8 9],False,"[-4.572332382202148, -3.0368385314941406, 0.0, -3.846710205078125, -2.126108169555664, -3.4296092987060547, -3.7703208923339844, -5.405063629150391]",2,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND,31,AND_31,True,[7],"7]
[9 7 2] [8",-3.062408447265625,[7],True,"[-4.326374053955078, -6.174549102783203, -7.161630630493164, -4.096467971801758, -8.672300338745117, -8.78126335144043, -0.17728233337402344, -8.9410400390625]",6,7],-0.17728233337402344,True,allenai/OLMo-7B,step211000-tokens933B,False
XOR,31,XOR_31,True,[4 9],"9 4]
[2 6] [2",-4.647314071655273,[4 9],True,"[-3.4506607055664062, -4.711799621582031, -8.91496467590332, -10.239404678344727, -2.9799365997314453, -10.405267715454102, -10.612826347351074, -10.340951919555664]",4,2 4],-2.9799365997314453,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,31,c3_set_union_permuted_31,True,[5 6 9 3],"9 5]
[6 5] [5",-8.011085510253906,[5 9],False,"[-6.768285751342773, -4.022167205810547, -6.385541915893555, -2.5349159240722656, -11.55034065246582, 0.0, -6.560218811035156, -4.4996185302734375]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,31,c2_set_union_permuted_31,True,[0],"0 1 7] [0 1]
[",-6.296665191650391,[0 1 7],False,"[-6.6915740966796875, -3.725515365600586, -3.6112213134765625, -3.621349334716797, -4.160310745239258, 0.0, -8.033933639526367, -4.289691925048828]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,31,c1_set_union_permuted_31,True,[4],"4]
[1 4] [1]",-6.59040641784668,[4],True,"[-0.6496944427490234, -8.790271759033203, -9.051858901977539, -4.441946029663086, -3.3478622436523438, -5.494922637939453, -4.636316299438477, -3.158720016479492]",0,4],-0.6496944427490234,True,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,31,XOR_permuted_31,True,[2 6],"7 8]
[7 2] [7",-5.432819366455078,[7 8],False,"[-10.381813049316406, -12.099313735961914, -3.040773391723633, -3.6474761962890625, -3.381093978881836, -18.02811050415039, -11.46383285522461, -12.733224868774414]",2,2 7],-3.040773391723633,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,31,AND_permuted_31,True,[],"1] [1]
[6 1]",-5.870752334594727,[1],False,"[-14.53292465209961, -14.522682189941406, -3.7550735473632812, -16.702564239501953, -13.038867950439453, -11.222722053527832, -2.914642333984375, 0.0]",7,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
row_constant,32,row_constant_32,False,[2],"2]
[1] [1] [",-2.3481597900390625,[2],True,"[-4.551185607910156, -5.068855285644531, -4.588594436645508, -0.06567001342773438, -3.876211166381836, -6.327289581298828, -5.384866714477539, -5.890810012817383]",3,2],-0.06567001342773438,True,allenai/OLMo-7B,step211000-tokens933B,False
col_constant,32,col_constant_32,False,[4],"4]
[0] [3] [",-0.15139007568359375,[4],True,"[-5.48780632019043, -7.657566070556641, -5.527578353881836, -5.04222297668457, -5.714517593383789, -3.9160308837890625, -5.007266998291016, -0.05430030822753906]",7,4],-0.05430030822753906,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag1,32,dist3_diag1_32,False,[8],"8]
[1] [2] [",-2.2955150604248047,[8],True,"[-0.49019622802734375, -4.48442268371582, -2.3457260131835938, -2.044546127319336, -3.9038257598876953, -5.063587188720703, -4.205913543701172, -3.3874282836914062]",0,8],-0.49019622802734375,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag2,32,dist3_diag2_32,False,[3],"3]
[8] [7] [",-1.879434585571289,[3],True,"[-3.072053909301758, -3.7812881469726562, -3.01995849609375, -3.5681838989257812, -4.290105819702148, -4.461954116821289, -0.2673301696777344, -3.6849193572998047]",6,3],-0.2673301696777344,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,32,two_rule_comb0_32,False,[3 3],"3 3]
[2 2] [2",-3.4586963653564453,"[3, 3]",True,"[-7.827844619750977, -6.3087310791015625, -8.418970108032227, -7.652534484863281, -9.257658004760742, -10.357465744018555, -0.04160308837890625, -9.689498901367188]",6,3 3],-0.04160308837890625,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,32,two_rule_comb1_32,False,[1 7],"9 7]
[9 7] [4",-5.7985382080078125,"[9, 7]",False,"[-7.616109848022461, -3.482389450073242, -8.033781051635742, -5.088165283203125, -6.994346618652344, -1.7355537414550781, -6.869014739990234, -7.217924118041992]",5,1 7],-1.7355537414550781,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,32,two_rule_comb2_32,False,[1 2],"1 2]
[3 3] [0",-0.4714927673339844,"[1, 2]",True,"[-9.430355072021484, -10.855926513671875, -11.366665840148926, -8.356945037841797, -12.519988059997559, -0.09152412414550781, -11.240814208984375, -8.099100112915039]",5,1 2],-0.09152412414550781,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,32,two_rule_comb3_32,False,[9 6],"9 8]
[5 8] [3",-3.4609718322753906,"[9, 8]",False,"[-6.483381271362305, -2.144824981689453, -1.6296424865722656, -6.144191741943359, -9.54837417602539, -4.665611267089844, -3.2302627563476562, -1.2496223449707031]",7,9 8],-1.2496223449707031,False,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,32,two_rule_comb4_32,False,[0 0],"0 2]
[4 1] [0",-3.3132400512695312,"[0, 2]",False,"[-5.2283172607421875, -4.962429046630859, -3.251220703125, -4.453163146972656, -8.25816535949707, -4.627695083618164, -4.493320465087891, -5.309604644775391]",2,3 1],-3.251220703125,False,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,32,two_rule_comb5_32,False,[1 8],"1 8]
[3 6] [1",-0.9079456329345703,"[1, 8]",True,"[-5.016700744628906, -6.153024673461914, -6.606481552124023, -5.953712463378906, -0.6473846435546875, -6.473413467407227, -7.159952163696289, -5.510313034057617]",4,1 8],-0.6473846435546875,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,32,three_rule_comb0_32,False,[4 8 8],"4 8 8]
[5 7 1]",-0.1463470458984375,"[4, 8, 8]",True,"[-9.487215042114258, -13.462423324584961, -12.951547622680664, -10.709548950195312, -10.10513687133789, -11.698375701904297, -5.596837997436523, -0.05615425109863281]",7,4 8 8],-0.05615425109863281,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,32,three_rule_comb1_32,False,[1 2 0],"1 5 0]
[5 4 1]",-1.5037288665771484,"[1, 5, 0]",False,"[-4.00860595703125, -2.337736129760742, -12.634719848632812, -8.316883087158203, -1.8603878021240234, -16.702299118041992, -8.955791473388672, -15.110166549682617]",4,1 2 0],-1.8603878021240234,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,32,three_rule_comb2_32,False,[3 4 5],"3 4 5]
[6 7 3]",-3.697784423828125,"[3, 4, 5]",True,"[-9.911239624023438, -14.403730392456055, -8.715805053710938, -5.038297653198242, -3.517200469970703, -4.423557281494141, -10.706283569335938, -1.9295768737792969]",7,3 4 5],-1.9295768737792969,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,32,three_rule_comb3_32,False,[9 3 0],"9 3 4]
[9 9 3]",-6.216196060180664,"[9, 3, 4]",False,"[-8.970489501953125, -2.8787403106689453, -7.946107864379883, -7.726522445678711, -9.676633834838867, -5.831081390380859, -6.473747253417969, -6.927585601806641]",1,9 3 0],-2.8787403106689453,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,32,three_rule_comb4_32,False,[5 9 3],"5 9 3]
[5 8 4]",-2.5643348693847656,"[5, 9, 3]",True,"[-8.362895965576172, -5.033517837524414, -4.950590133666992, -5.056095123291016, -1.3867340087890625, -6.674236297607422, -2.7045516967773438, -7.382831573486328]",4,5 9 3],-1.3867340087890625,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,32,three_rule_comb5_32,False,[5 5 9],"5 5 8]
[6 7 7]",-2.8655128479003906,"[5, 5, 8]",False,"[-6.127315521240234, -2.6164512634277344, -8.287065505981445, -11.574224472045898, -12.277339935302734, -9.655513763427734, -6.604602813720703, -10.959342956542969]",1,5 5 9],-2.6164512634277344,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb6,32,three_rule_comb6_32,False,[4 0 4],"4 0 4] [8 0 1]
",-5.641611099243164,"[4, 0, 4]",True,"[-8.551864624023438, -1.7705650329589844, -3.912384033203125, -9.844552993774414, -9.274538040161133, -3.5809783935546875, -5.28809928894043, -11.172567367553711]",1,4 0 4],-1.7705650329589844,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb7,32,three_rule_comb7_32,False,[4 5 9],"4 7 5]
[2 6 6]",-6.797201156616211,"[4, 7, 5]",False,"[-8.549129486083984, -6.952352523803711, -7.197675704956055, -9.13701057434082, -10.268852233886719, -10.851493835449219, -6.36663818359375, -5.5981292724609375]",7,4 5 9],-5.5981292724609375,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb8,32,three_rule_comb8_32,False,[4 0 8],"4 0 7]
[5 2 7]",-2.641643524169922,"[4, 0, 7]",False,"[-6.002302169799805, -5.219217300415039, -10.520925521850586, -8.77760124206543, -7.148567199707031, -10.069421768188477, -6.6980438232421875, -3.015676498413086]",7,4 0 8],-3.015676498413086,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb9,32,three_rule_comb9_32,False,[0 4 5],"0 1 5]
[2 3 6]",-1.7656211853027344,"[0, 1, 5]",False,"[-11.11257553100586, -7.36359977722168, -10.96377182006836, -12.671407699584961, -3.8815441131591797, -8.43049430847168, -7.216009140014648, -8.305953979492188]",4,0 4 5],-3.8815441131591797,True,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,32,c3_set_union_32,True,[8 6 4 0],"8 4 0]
[6 4] [",-4.422128677368164,[0 4 8],False,"[-4.007772445678711, -6.628316879272461, -8.000129699707031, -7.035871505737305, -1.565093994140625, -4.957252502441406, -3.487180709838867, -4.1175384521484375]",4,8 4 0],-1.565093994140625,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,32,c1_set_union_32,True,[1],"1]
[0 1] [0]",-4.18865966796875,[1],True,"[-0.28327178955078125, -7.646383285522461, -6.503162384033203, -3.618389129638672, 0.0, -4.2445831298828125, -8.785913467407227, -5.745079040527344]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,32,c2_set_union_32,True,[2],"4 3 9 2] [9 2]
",-4.339818954467773,[2 3 4 9],False,"[-5.894262313842773, -3.4707202911376953, -2.6225948333740234, 0.0, -5.810523986816406, -4.411502838134766, -3.183218002319336, -5.308782577514648]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND,32,AND_32,True,[6],"6]
[0 6 1] [3",-3.164958953857422,[6],True,"[-10.25796127319336, -7.828990936279297, -9.465490341186523, -0.12928009033203125, 0.0, -9.855745315551758, -6.878288269042969, -9.327253341674805]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR,32,XOR_32,True,[6 9],"9 6]
[5 9] [9",-5.330982208251953,[6 9],True,"[-8.797735214233398, -11.315519332885742, -3.316629409790039, -7.710170745849609, -3.7066879272460938, -10.161808013916016, 0.0, -14.467611312866211]",6,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,32,c3_set_union_permuted_32,True,[5 7 3 9],"5 3]
[9 3] [9",-8.860363006591797,[3 5],False,"[-3.3725833892822266, -12.417003631591797, -5.367067337036133, -8.058038711547852, -4.3171844482421875, -2.653064727783203, -4.597768783569336, -8.463605880737305]",5,9 5],-2.653064727783203,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,32,c2_set_union_permuted_32,True,[8],"8 6]
[1 7] [1",-5.832492828369141,[6 8],False,"[-4.634077072143555, -4.636985778808594, -3.319377899169922, -7.9701080322265625, 0.0, -8.745983123779297, -6.356346130371094, -1.8436088562011719]",4,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,32,c1_set_union_permuted_32,True,[4],"4]
[2 9] [9]",-4.979135513305664,[4],True,"[-8.628530502319336, -7.316225051879883, -5.867786407470703, -10.36961555480957, -0.5698947906494141, -5.335821151733398, -13.354763984680176, 0.0]",7,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,32,XOR_permuted_32,True,[0 2],"8 0]
[1 2] [8",-4.847564697265625,[0 8],False,"[0.0, -10.59482192993164, -3.5605735778808594, -16.37946128845215, -4.44135856628418, -3.375448226928711, -13.111921310424805, -13.088873863220215]",0,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,32,AND_permuted_32,True,[],"2] [2]
[6 2]",-5.662649154663086,[2],False,"[-3.8730411529541016, -2.729991912841797, -9.338640213012695, -6.897804260253906, 0.0, -6.290422439575195, -11.061437606811523, -2.453857421875]",4,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
