model,revision,model_family,training_step,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR_permuted,38,XOR_permuted_38,True,[8 9],"9 3]
[9 3] [3",-5.072507858276367,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR_permuted,38,XOR_permuted_38,True,[8 9],9 3],-2.027189254760742,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND_permuted,38,AND_permuted_38,True,[],"4] [4]
[4 0]",-7.440412521362305,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND_permuted,38,AND_permuted_38,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,row_constant,39,row_constant_39,False,[9],"9]
[8] [8] [",-2.4449195861816406,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,row_constant,39,row_constant_39,False,[9],9],-0.1077709197998046,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,col_constant,39,col_constant_39,False,[3],"3]
[7] [8] [",-0.1966361999511718,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,col_constant,39,col_constant_39,False,[3],3],-0.058237075805664,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,dist3_diag1,39,dist3_diag1_39,False,[1],"1]
[7] [1] [",-2.157346725463867,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,dist3_diag1,39,dist3_diag1_39,False,[1],1],-0.2739276885986328,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,dist3_diag2,39,dist3_diag2_39,False,[4],"4]
[4] [8] [",-2.3458003997802734,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,dist3_diag2,39,dist3_diag2_39,False,[4],4],-0.2733592987060547,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb0,39,two_rule_comb0_39,False,[5 9],"5 9]
[6 0] [6",-1.169198989868164,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb0,39,two_rule_comb0_39,False,[5 9],5 9],-0.1227169036865234,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb1,39,two_rule_comb1_39,False,[9 9],"9 5]
[5 4] [5",-3.578401565551758,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb1,39,two_rule_comb1_39,False,[9 9],9 5],-0.8988018035888672,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb2,39,two_rule_comb2_39,False,[2 1],"2 1]
[7 2] [4",-0.1673431396484375,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb2,39,two_rule_comb2_39,False,[2 1],2 1],-0.0328693389892578,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb3,39,two_rule_comb3_39,False,[1 3],"1 3]
[1 3] [0",-1.823822021484375,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb3,39,two_rule_comb3_39,False,[1 3],1 3],-0.1723499298095703,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb4,39,two_rule_comb4_39,False,[0 4],"6 4]
[6 4] [4",-5.689714431762695,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb4,39,two_rule_comb4_39,False,[0 4],6 4],-2.1902809143066406,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb5,39,two_rule_comb5_39,False,[7 5],"7 5]
[6 4] [7",-0.4225139617919922,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,two_rule_comb5,39,two_rule_comb5_39,False,[7 5],7 5],-0.1964168548583984,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb0,39,three_rule_comb0_39,False,[8 8 1],"8 8 1]
[5 5 4]",-4.647930145263672,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb0,39,three_rule_comb0_39,False,[8 8 1],8 8 1],-0.1772003173828125,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb1,39,three_rule_comb1_39,False,[9 2 5],"9 2 5]
[8 2 6]",-6.03302001953125,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb1,39,three_rule_comb1_39,False,[9 2 5],9 2 5],-1.2989120483398438,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb2,39,three_rule_comb2_39,False,[0 1 9],"0 1 9]
[9 2 5]",-3.171091079711914,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb2,39,three_rule_comb2_39,False,[0 1 9],0 1 9],-0.1471271514892578,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb3,39,three_rule_comb3_39,False,[3 8 3],"3 8 3]
[1 4 5]",-5.406871795654297,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb3,39,three_rule_comb3_39,False,[3 8 3],3 8 3],-0.8976554870605469,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb4,39,three_rule_comb4_39,False,[5 4 8],"5 4 8]
[2 3 8]",-2.500394821166992,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb4,39,three_rule_comb4_39,False,[5 4 8],5 4 8],-0.7054004669189453,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb5,39,three_rule_comb5_39,False,[3 8 9],"3 6 9]
[4 6 7]",-4.076677322387695,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb5,39,three_rule_comb5_39,False,[3 8 9],3 8 9],-4.421289443969727,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb6,39,three_rule_comb6_39,False,[2 5 3],"2 5 3] [0 3 4]
",-4.096406936645508,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb6,39,three_rule_comb6_39,False,[2 5 3],2 5 3],-1.0482311248779297,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb7,39,three_rule_comb7_39,False,[0 2 4],"0 2 7]
[0 2 7]",-3.5247879028320312,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb7,39,three_rule_comb7_39,False,[0 2 4],0 2 5],-3.4328155517578125,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb8,39,three_rule_comb8_39,False,[9 5 0],"9 5 1]
[5 2 1]",-6.985250473022461,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb8,39,three_rule_comb8_39,False,[9 5 0],9 5 0],-6.050069808959961,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb9,39,three_rule_comb9_39,False,[3 9 4],"3 9 4]
[4 8 3]",-1.2174911499023438,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,three_rule_comb9,39,three_rule_comb9_39,False,[3 9 4],3 9 4],-0.8322715759277344,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c3_set_union,39,c3_set_union_39,True,[1 7 9 2],"1 9 2]
[1 2] [",-6.267810821533203,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c3_set_union,39,c3_set_union_39,True,[1 7 9 2],],0.0,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c1_set_union,39,c1_set_union_39,True,[4],"4]
[5 4] [5]",-4.550859451293945,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c1_set_union,39,c1_set_union_39,True,[4],4],-0.1839447021484375,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c2_set_union,39,c2_set_union_39,True,[3],"7 5] [5 3]
[7",-6.06361198425293,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c2_set_union,39,c2_set_union_39,True,[3],],0.0,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND,39,AND_39,True,[2],"2]
[3 2 1] [7",-2.790363311767578,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND,39,AND_39,True,[2],2],-0.1334247589111328,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR,39,XOR_39,True,[4 6],"2 4]
[2 6] [2",-5.875547409057617,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR,39,XOR_39,True,[4 6],4 6],-3.4625816345214844,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c3_set_union_permuted,39,c3_set_union_permuted_39,True,[8 9 0 1],"0 1]
[1] [0]",-6.954927444458008,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c3_set_union_permuted,39,c3_set_union_permuted_39,True,[8 9 0 1],],0.0,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c2_set_union_permuted,39,c2_set_union_permuted_39,True,[9],"0 7] [0 3]
[0",-7.243389129638672,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c2_set_union_permuted,39,c2_set_union_permuted_39,True,[9],9],-2.950653076171875,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c1_set_union_permuted,39,c1_set_union_permuted_39,True,[3],"3]
[1 3] [3]",-6.8137664794921875,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,c1_set_union_permuted,39,c1_set_union_permuted_39,True,[3],],0.0,False,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR_permuted,39,XOR_permuted_39,True,[6 7],"7 6]
[7 4] [7",-5.108367919921875,True,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,XOR_permuted,39,XOR_permuted_39,True,[6 7],6 7],-3.1572742462158203,True,mc,Forced choice
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND_permuted,39,AND_permuted_39,True,[],"1] [1]
[1] [",-7.425504684448242,False,generated,Production
OLMo 7B,step211000-tokens933B,OLMo,211000,7,AND_permuted,39,AND_permuted_39,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,row_constant,0,row_constant_0,False,[3],"3]
[5] [5] [",-1.7066783905029297,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,row_constant,0,row_constant_0,False,[3],3],-0.0866737365722656,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,col_constant,0,col_constant_0,False,[6],"6]
[1] [7] [",-0.3147525787353515,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,col_constant,0,col_constant_0,False,[6],6],-0.091653823852539,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag1,0,dist3_diag1_0,False,[2],"7]
[6] [7] [",-2.4693851470947266,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag1,0,dist3_diag1_0,False,[2],2],-1.5640583038330078,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag2,0,dist3_diag2_0,False,[9],"9]
[6] [1] [",-2.40679931640625,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag2,0,dist3_diag2_0,False,[9],9],-0.3681049346923828,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size1,0,prog_size1_0,False,[4],"4]
[3] [4] [",-1.196695327758789,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size1,0,prog_size1_0,False,[4],4],-0.5064544677734375,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size2,0,prog_size2_0,False,[8],"8]
[6] [8] [",-0.8815536499023438,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size2,0,prog_size2_0,False,[8],8],-0.3615379333496094,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb0,0,two_rule_comb0_0,False,[6 9],"6 9]
[0 6] [2",-0.2037334442138672,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb0,0,two_rule_comb0_0,False,[6 9],6 9],-0.0843544006347656,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb1,0,two_rule_comb1_0,False,[1 2],"4 2]
[4 1] [5",-5.707670211791992,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb1,0,two_rule_comb1_0,False,[1 2],1 2],-1.8135223388671875,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb2,0,two_rule_comb2_0,False,[1 0],"1 0]
[2 1] [1",-2.6248035430908203,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb2,0,two_rule_comb2_0,False,[1 0],1 0],-0.2227516174316406,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb3,0,two_rule_comb3_0,False,[9 1],"0 1]
[0 3] [8",-6.281396865844727,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb3,0,two_rule_comb3_0,False,[9 1],9 1],-2.778722763061523,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb4,0,two_rule_comb4_0,False,[1 6],"7 6]
[3 9] [7",-7.739816665649414,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb4,0,two_rule_comb4_0,False,[1 6],3 5],-3.730283737182617,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb5,0,two_rule_comb5_0,False,[2 0],"2 0]
[3 1] [2",-0.4607391357421875,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb5,0,two_rule_comb5_0,False,[2 0],2 0],-0.1428203582763672,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb0,0,three_rule_comb0_0,False,[1 8 8],"1 8 8]
[5 4 9]",-1.3799800872802734,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb0,0,three_rule_comb0_0,False,[1 8 8],1 8 8],-0.2018966674804687,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],"6 9 0]
[3 2 0]",-3.257192611694336,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],6 9 0],-1.293294906616211,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 6 3]",-2.5575599670410156,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],0 0 1],-1.2856159210205078,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 7 3]
[9 7 3]",-7.459632873535156,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],5 1 7],-3.9640026092529297,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 1 0]
[7 2 0]",-5.336860656738281,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],8 7 0],-3.246278762817383,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 0 7]
[1 3 5]",-2.6659679412841797,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],5 0 7],-0.7012195587158203,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[0 1 6]",-4.422346115112305,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],0 1 6],-1.6177635192871094,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"9 5 8]
[6 9 4]",-5.638151168823242,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],5 4 8],-4.518754959106445,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 2 7]
[7 3 8]",-4.299797058105469,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],8 1 2],-4.164276123046875,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 5 3]
[6 6 4]",-2.2037429809570312,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],5 7 3],-2.834287643432617,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 1]
[6 6] [6",-6.77379035949707,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c3_set_union,0,c3_set_union_0,True,[6 4 1 9],],0.0,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c1_set_union,0,c1_set_union_0,True,[4],"4]
[6 1] [6]",-4.881242752075195,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c1_set_union,0,c1_set_union_0,True,[4],4],-1.232257843017578,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c2_set_union,0,c2_set_union_0,True,[9],"6 9 4] [4 4]
[",-6.361970901489258,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c2_set_union,0,c2_set_union_0,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,AND,0,AND_0,True,[4],"4]
[1 4] [6 4",-3.998353958129883,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,AND,0,AND_0,True,[4],4],-0.9440631866455078,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,XOR,0,XOR_0,True,[4 3],"6 6]
[6 6] [6",-5.798944473266602,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,XOR,0,XOR_0,True,[4 3],6 1],-2.584531784057617,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"2 6]
[2 6] [2",-7.3813629150390625,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],],0.0,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"1]
[1] [1] [",-6.744897842407227,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],6],-2.784770965576172,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"0]
[0 9] [9]",-5.485523223876953,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],],0.0,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,XOR_permuted,0,XOR_permuted_0,True,[4 0],"8 6]
[8 4] [8",-6.463464736938477,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,XOR_permuted,0,XOR_permuted_0,True,[4 0],],0.0,False,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,AND_permuted,0,AND_permuted_0,True,[],"9] [9]
[2] [",-5.354000091552734,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,AND_permuted,0,AND_permuted_0,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,row_constant,1,row_constant_1,False,[4],"4] [4]
[0] [",-2.67410659790039,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,row_constant,1,row_constant_1,False,[4],4],-0.1653690338134765,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.2490234375,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,col_constant,1,col_constant_1,False,[9],9],-0.1621131896972656,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag1,1,dist3_diag1_1,False,[4],"4] [2]
[2] [",-3.467832565307617,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag1,1,dist3_diag1_1,False,[4],4],-1.085235595703125,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag2,1,dist3_diag2_1,False,[5],"5] [4]
[4] [",-3.7095260620117183,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,dist3_diag2,1,dist3_diag2_1,False,[5],5],-0.4800872802734375,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-1.4346046447753906,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size1,1,prog_size1_1,False,[5],5],-0.4955959320068359,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-1.2014522552490234,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,prog_size2,1,prog_size2_1,False,[9],9],-0.57745361328125,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-1.864816665649414,True,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb0,1,two_rule_comb0_1,False,[7 0],7 0],-0.02679443359375,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"7 2]
[7 2] [2",-6.6475067138671875,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb1,1,two_rule_comb1_1,False,[8 9],8 9],-2.870868682861328,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"1 7]
[2 7] [1",-5.61207389831543,False,generated,Production
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb2,1,two_rule_comb2_1,False,[0 7],0 7],-1.9565353393554688,True,mc,Forced choice
OLMo 7B,step151000-tokens668B,OLMo,151000,7,two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[4 5] [5",-2.4465065002441406,True,generated,Production
