problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct,model_family,model_n_params,training_step
two_rule_comb3,19,two_rule_comb3_19,False,[5 6],"5 6]
[9 0] [5",-2.975858688354492,"[5, 6]",True,"[-3.9843807220458984, -6.132972717285156, -1.4818191528320312, -5.271455764770508, -5.131498336791992, -3.082674026489258, -3.3866329193115234, -6.706150054931641]",2,5 6],-1.4818191528320312,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb4,19,two_rule_comb4_19,False,[2 3],"2 3]
[3 3] [2",-4.650453567504883,"[2, 3]",True,"[-6.377559661865234, -3.911346435546875, -6.170604705810547, -4.960824966430664, -4.558645248413086, -4.753410339355469, -2.4232635498046875, -5.402091979980469]",6,2 3],-2.4232635498046875,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb5,19,two_rule_comb5_19,False,[7 9],"7 9]
[6 7] [7",-1.6987285614013672,"[7, 9]",True,"[-6.823635101318359, -7.864545822143555, -8.145103454589844, -5.71436882019043, -1.220590591430664, -2.006174087524414, -5.639961242675781, -6.766805648803711]",4,7 9],-1.220590591430664,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb0,19,three_rule_comb0_19,False,[5 6 3],"5 6 3]
[1 7 7]",-2.7031822204589844,"[5, 6, 3]",True,"[-11.872943878173828, -12.731622695922852, -6.667263031005859, -0.07967758178710938, -9.039947509765625, -7.952449798583984, -11.791143417358398, -14.469745635986328]",3,5 6 3],-0.0796775817871093,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb1,19,three_rule_comb1_19,False,[7 4 9],"7 4 9]
[6 1 7]",-4.917835235595703,"[7, 4, 9]",True,"[-1.762289047241211, -7.660686492919922, -9.106277465820312, -7.606077194213867, -9.938270568847656, -6.665727615356445, -7.395244598388672, -3.845254898071289]",0,7 4 9],-1.762289047241211,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb2,19,three_rule_comb2_19,False,[4 7 4],"4 7 4]
[6 7 6]",-4.8755950927734375,"[4, 7, 4]",True,"[-10.015130996704102, -1.6304969787597656, -5.91497802734375, -3.8935184478759766, -6.691032409667969, -5.199430465698242, -9.124979019165039, -3.327272415161133]",1,4 7 4],-1.6304969787597656,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb3,19,three_rule_comb3_19,False,[7 2 1],"7 2 1]
[8 1 1]",-8.699728012084961,"[7, 2, 1]",True,"[-7.208120346069336, -6.82548713684082, -6.037012100219727, -3.676128387451172, -5.788934707641602, -5.921285629272461, -5.578989028930664, -5.718828201293945]",3,7 2 1],-3.676128387451172,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb4,19,three_rule_comb4_19,False,[5 4 5],"5 4 5]
[4 5 1]",-5.0787200927734375,"[5, 4, 5]",True,"[-5.621620178222656, -6.615104675292969, -5.186807632446289, -7.097190856933594, -6.532581329345703, -2.015657424926758, -1.5079460144042969, -11.329887390136719]",6,5 4 5],-1.5079460144042969,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb5,19,three_rule_comb5_19,False,[0 1 0],"0 1 0]
[0 1 0]",-3.47640609741211,"[0, 1, 0]",True,"[-14.81998062133789, -10.011324882507324, -7.802224159240723, -11.033587455749512, -8.52151870727539, -0.0912017822265625, -11.751058578491211, -11.839131355285645]",5,0 1 0],-0.0912017822265625,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb6,19,three_rule_comb6_19,False,[6 7 2],"6 7 2]
[2 4 6]",-1.2996139526367188,"[6, 7, 2]",True,"[-6.016391754150391, -9.209127426147461, -6.799947738647461, -8.587928771972656, -5.435619354248047, -10.270605087280273, -7.606346130371094, -0.22494888305664062]",7,6 7 2],-0.2249488830566406,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb7,19,three_rule_comb7_19,False,[1 3 9],"1 3 3]
[7 5 5]",-2.521036148071289,"[1, 3, 3]",False,"[-9.189088821411133, -1.2172393798828125, -7.779132843017578, -9.530187606811523, -9.509191513061523, -7.58445930480957, -9.020694732666016, -8.878828048706055]",1,1 3 3],-1.2172393798828125,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb8,19,three_rule_comb8_19,False,[0 7 5],"2 7 0]
[2 7 0]",-4.853094100952148,"[2, 7, 0]",False,"[-4.119800567626953, -4.359649658203125, -4.21265983581543, -5.429262161254883, -6.921621322631836, -6.530513763427734, -6.130741119384766, -6.51911735534668]",0,4 6 0],-4.119800567626953,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb9,19,three_rule_comb9_19,False,[2 8 0],"2 7 1]
[3 7 2]",-3.2767372131347656,"[2, 7, 1]",False,"[-8.506244659423828, -8.867151260375977, -7.840343475341797, -11.59062385559082, -10.80660629272461, -8.677099227905273, -3.7563953399658203, -10.268522262573242]",6,2 8 0],-3.75639533996582,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c3_set_union,19,c3_set_union_19,True,[8 4 6 1],"8 6]
[8 4] [6",-6.901304244995117,[6 8],False,"[-5.877157211303711, 0.0, -3.465177536010742, -2.4834346771240234, -8.879718780517578, -3.504007339477539, -7.4256744384765625, -3.3488845825195312]",1,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c1_set_union,19,c1_set_union_19,True,[4],"0]
[0 4] [0]",-4.8431549072265625,[0],False,"[-3.3429336547851562, -6.284191131591797, -5.861688613891602, -3.721437454223633, -1.4971504211425781, -3.5161876678466797, 0.0, -5.555593490600586]",6,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c2_set_union,19,c2_set_union_19,True,[8],"0 8 9 10] [9 10]
",-4.089811325073242,[0 0 1 8 9],False,"[-7.413103103637695, -6.162940979003906, -1.9332599639892578, -5.27113151550293, -3.9646644592285156, -4.259288787841797, -5.722002029418945, -6.576148986816406]",2,8],-1.9332599639892576,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
AND,19,AND_19,True,[7],"7]
[5 6] [4 6",-2.519989013671875,[7],True,"[-12.701489448547363, -8.849671363830566, -6.117696762084961, -15.23597240447998, -3.6105480194091797, -6.009756088256836, -6.587058067321777, -0.31601524353027344]",7,7],-0.3160152435302734,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
XOR,19,XOR_19,True,[7 4],"2 2]
[2 2] [2",-6.456897735595703,[2 2],False,"[-9.497024536132812, -3.055652618408203, -2.989084243774414, -13.384246826171875, -2.731496810913086, -12.560025215148926, 0.0, -10.783931732177734]",6,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c3_set_union_permuted,19,c3_set_union_permuted_19,True,[8 9 0 6],"0 9]
[0 9] [9",-6.752138137817383,[0 9],False,"[-8.05390739440918, -8.353588104248047, -15.10871696472168, -10.401695251464844, -4.435161590576172, -3.662721633911133, -5.054960250854492, -3.323934555053711]",7,6 9],-3.323934555053711,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c2_set_union_permuted,19,c2_set_union_permuted_19,True,[2],"0 1] [0]
[3]",-6.315065383911133,[0 1],False,"[-5.344449996948242, -4.543769836425781, -4.9819793701171875, -7.303810119628906, -5.177888870239258, -4.419965744018555, -3.4519596099853516, -5.171043395996094]",6,0 1],-3.4519596099853516,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c1_set_union_permuted,19,c1_set_union_permuted_19,True,[9],"9]
[1 9] [1]",-7.714881896972656,[9],True,"[-5.097253799438477, -1.9139328002929688, -4.92100715637207, -5.212013244628906, -2.221282958984375, -13.547163009643555, -8.935615539550781, -10.280172348022461]",1,9],-1.9139328002929688,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
XOR_permuted,19,XOR_permuted_19,True,[0 9],"9 0]
[0 5] [0",-6.167121887207031,[0 9],True,"[-11.296529769897461, -13.198453903198242, 0.0, -3.4345760345458984, -2.852140426635742, -4.033473968505859, -9.4524507522583, -2.987825393676758]",2,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
AND_permuted,19,AND_permuted_19,True,[],"1] [1]
[3] [",-4.418127059936523,[1],False,"[-4.038047790527344, -6.767110824584961, -13.018261909484863, 0.0, -1.7689857482910156, -2.5678939819335938, -13.270251274108887, -11.815784454345703]",3,],0.0,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
row_constant,20,row_constant_20,False,[0],"0]
[0] [0] [",-1.8207893371582031,[0],True,"[-5.420461654663086, -0.08324813842773438, -4.530733108520508, -5.958011627197266, -4.829982757568359, -5.689033508300781, -4.784694671630859, -3.805877685546875]",1,0],-0.0832481384277343,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
col_constant,20,col_constant_20,False,[6],"6]
[4] [5] [",-0.3801918029785156,[6],True,"[-4.9088592529296875, -6.845706939697266, -7.186763763427734, -7.157397270202637, -7.9549102783203125, -7.659727096557617, -7.331936836242676, -0.022235870361328125]",7,6],-0.0222358703613281,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
dist3_diag1,20,dist3_diag1_20,False,[7],"7]
[6] [7] [",-3.02469253540039,[7],True,"[-2.3243465423583984, -2.1875267028808594, -0.7933807373046875, -3.1694393157958984, -4.190366744995117, -3.3087902069091797, -2.423501968383789, -2.1762523651123047]",2,7],-0.7933807373046875,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
dist3_diag2,20,dist3_diag2_20,False,[9],"9] [0]
[0] [",-2.109760284423828,[9],True,"[-3.5653915405273438, -4.261220932006836, -0.6357917785644531, -1.884054183959961, -4.404687881469727, -3.666656494140625, -2.326122283935547, -4.13958740234375]",2,9],-0.6357917785644531,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb0,20,two_rule_comb0_20,False,[5 5],"5 5]
[5 5] [5",-2.6898345947265625,"[5, 5]",True,"[-0.022068023681640625, -8.153100967407227, -6.477596282958984, -11.336177825927734, -8.910093307495117, -7.638338088989258, -9.583925247192383, -11.928600311279297]",0,5 5],-0.0220680236816406,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb1,20,two_rule_comb1_20,False,[4 9],"3 9]
[2 9] [3",-5.440156936645508,"[3, 9]",False,"[-7.65753173828125, -9.03333854675293, -9.081361770629883, -6.364923477172852, -1.5731945037841797, -8.804929733276367, -8.575296401977539, -5.571992874145508]",4,4 9],-1.5731945037841797,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb2,20,two_rule_comb2_20,False,[4 5],"4 5]
[5 8] [4",-2.4410953521728516,"[4, 5]",True,"[-6.835975646972656, -4.307966232299805, -7.351724624633789, -1.2033748626708984, -3.2056655883789062, -6.896829605102539, -1.7280540466308594, -7.0529937744140625]",3,4 5],-1.2033748626708984,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb3,20,two_rule_comb3_20,False,[6 4],"6 4]
[4 8] [5",-2.4537410736083984,"[6, 4]",True,"[-2.6923828125, -0.9715709686279297, -4.700893402099609, -3.8168487548828125, -3.810169219970703, -6.368520736694336, -4.846523284912109, -4.4903106689453125]",1,6 4],-0.9715709686279296,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb4,20,two_rule_comb4_20,False,[9 2],"9 2]
[7 2] [9",-5.931114196777344,"[9, 2]",True,"[-4.755910873413086, -5.539333343505859, -2.9198074340820312, -5.14933967590332, -5.382257461547852, -3.919412612915039, -5.357563018798828, -2.608407974243164]",7,9 2],-2.608407974243164,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb5,20,two_rule_comb5_20,False,[1 9],"7 3]
[3 7] [7",-3.716257095336914,"[7, 3]",False,"[-5.331014633178711, -4.297662734985352, -1.7632255554199219, -5.973760604858398, -3.621072769165039, -3.470857620239258, -7.2037811279296875, -3.0960559844970703]",2,7 3],-1.763225555419922,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb0,20,three_rule_comb0_20,False,[2 2 4],"2 2 4]
[4 3 0]",-1.9833087921142576,"[2, 2, 4]",True,"[-0.44266319274902344, -13.723123550415039, -12.247739791870117, -10.336057662963867, -8.532205581665039, -12.25054931640625, -7.36366081237793, -11.747089385986328]",0,2 2 4],-0.4426631927490234,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb1,20,three_rule_comb1_20,False,[4 1 0],"4 1 5]
[3 7 7]",-3.1182899475097656,"[4, 1, 5]",False,"[-10.057615280151367, -11.422893524169922, -11.322511672973633, -10.494577407836914, -9.174013137817383, -9.221746444702148, -2.4031715393066406, -4.924030303955078]",6,4 1 0],-2.4031715393066406,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb2,20,three_rule_comb2_20,False,[1 9 9],"1 9 9]
[8 10 8]",-3.984817504882813,"[1, 9, 9]",True,"[-12.563753128051758, -9.234977722167969, -0.34927940368652344, -11.659900665283203, -6.105127334594727, -10.950654983520508, -12.496820449829102, -13.003335952758789]",2,1 9 9],-0.3492794036865234,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb3,20,three_rule_comb3_20,False,[9 5 4],"9 5 4]
[1 7 0]",-7.413257598876953,"[9, 5, 4]",True,"[-7.40693473815918, -7.048973083496094, -6.642330169677734, -7.856269836425781, -4.0297393798828125, -8.68104362487793, -6.34197998046875, -6.703340530395508]",4,9 5 4],-4.0297393798828125,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb4,20,three_rule_comb4_20,False,[2 5 2],"2 5 2]
[3 3 4]",-7.1553192138671875,"[2, 5, 2]",True,"[-5.937583923339844, -9.937055587768555, -5.82867431640625, -6.714151382446289, -3.931415557861328, -3.3605289459228516, -4.130998611450195, -8.771429061889648]",5,2 5 2],-3.3605289459228516,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb5,20,three_rule_comb5_20,False,[4 4 9],"4 4 6]
[8 5 7]",-3.0339279174804688,"[4, 4, 6]",False,"[-6.565080642700195, -4.158700942993164, -7.46708869934082, -3.8788089752197266, -6.53460693359375, -8.436315536499023, -7.144447326660156, -2.433032989501953]",7,4 4 7],-2.433032989501953,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb6,20,three_rule_comb6_20,False,[9 4 9],"9 1 0]
[6 1 0]",-9.41135597229004,"[9, 1, 0]",False,"[-7.275045394897461, -4.685586929321289, -5.215646743774414, -7.406911849975586, -6.823728561401367, -6.492177963256836, -6.236063003540039, -8.014068603515625]",1,2 4 0],-4.685586929321289,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb7,20,three_rule_comb7_20,False,[5 6 5],"5 6 5]
[4 1 1]",-5.465053558349609,"[5, 6, 5]",True,"[-7.066831588745117, -4.786994934082031, -5.174768447875977, -6.375160217285156, -8.194395065307617, -3.0789241790771484, -7.266441345214844, -6.518877029418945]",5,5 6 5],-3.0789241790771484,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb8,20,three_rule_comb8_20,False,[4 1 9],"4 6 9]
[5 5 8]",-2.2868480682373047,"[4, 6, 9]",False,"[-5.482572555541992, -6.32568359375, -9.027164459228516, -7.486305236816406, -8.814754486083984, -9.054157257080078, -6.635656356811523, -7.869016647338867]",0,6 2 7],-5.482572555541992,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
three_rule_comb9,20,three_rule_comb9_20,False,[0 8 7],"0 7 7]
[1 6 6]",-2.482738494873047,"[0, 7, 7]",False,"[-6.582334518432617, -5.052978515625, -6.965850830078125, -7.058868408203125, -6.401632308959961, -8.102191925048828, -3.783998489379883, -6.8358612060546875]",6,3 2 4],-3.783998489379883,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c3_set_union,20,c3_set_union_20,True,[6 0 2 3],"6 3]
[0] [3]",-5.712303161621094,[3 6],False,"[-1.6893863677978516, -3.760538101196289, -5.901948928833008, -4.612920761108398, -3.727773666381836, -3.512197494506836, -4.0926513671875, -10.078229904174805]",0,6 2],-1.6893863677978516,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c1_set_union,20,c1_set_union_20,True,[8],"8]
[1 8] [1]",-4.482570648193359,[8],True,"[-5.19868278503418, -5.525991439819336, -3.2783660888671875, -3.1305580139160156, -0.4486064910888672, -9.416698455810547, -8.970861434936523, -4.561403274536133]",4,8],-0.4486064910888672,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c2_set_union,20,c2_set_union_20,True,[7],"8 7 5] [5 7]
[",-6.602334976196289,[5 7 8],False,"[-4.466253280639648, -4.3690338134765625, -3.4776611328125, -5.207033157348633, -2.0508880615234375, -4.367454528808594, -4.715131759643555, -4.886850357055664]",4,7],-2.0508880615234375,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
AND,20,AND_20,True,[8],"8]
[9 9] [1 9",-4.089590072631836,[8],True,"[-6.843719482421875, -0.5957889556884766, -7.935169219970703, -3.802532196044922, -10.212345123291016, -10.321666717529297, -13.401041984558105, -16.846582412719727]",1,8],-0.5957889556884766,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
XOR,20,XOR_20,True,[0 5],"5 9]
[0 3] [3",-5.397409439086914,[5 9],False,"[0.0, -3.0561466217041016, -3.9952392578125, -11.985695838928223, -9.669926643371582, -3.4720630645751953, -14.612762451171875, -11.02579402923584]",0,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c3_set_union_permuted,20,c3_set_union_permuted_20,True,[3 8 1 4],"8 3]
[1 8] [4",-6.858966827392578,[3 8],False,"[-4.038536071777344, -5.184309005737305, -15.312692642211914, -5.54157829284668, -7.925174713134766, -5.03734016418457, -3.754819869995117, -5.954425811767578]",6,3 8],-3.754819869995117,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c2_set_union_permuted,20,c2_set_union_permuted_20,True,[5],"7] [7]
[7] [",-6.157827377319336,[7],False,"[-1.5932598114013672, -4.358827590942383, -8.603225708007812, -3.8486099243164062, -5.724788665771484, -5.392183303833008, -7.005321502685547, -3.858427047729492]",0,7],-1.5932598114013672,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
c1_set_union_permuted,20,c1_set_union_permuted_20,True,[1],"1]
[6 1] [6]",-6.160341262817383,[1],True,"[-10.766489028930664, -5.602441787719727, -2.1158370971679688, -2.36663818359375, -4.351127624511719, -9.064247131347656, -1.8840656280517578, -4.551324844360352]",6,1],-1.8840656280517576,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
XOR_permuted,20,XOR_permuted_20,True,[0 2],"2 1]
[1 2] [2",-4.980747222900391,[1 2],False,"[-2.606792449951172, -12.043695449829102, 0.0, -3.281278610229492, -13.42949104309082, -19.842439651489258, -2.5888290405273438, -9.1715087890625]",2,],0.0,False,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
AND_permuted,20,AND_permuted_20,True,[],"1] [2]
[1] [",-5.605075836181641,[1],False,"[0.0, -18.62078094482422, -1.837442398071289, -3.4750633239746094, -4.028543472290039, -11.259969711303711, -18.052410125732422, -3.611940383911133]",0,],0.0,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
row_constant,21,row_constant_21,False,[3],"3]
[4] [4] [",-1.6742706298828125,[3],True,"[-5.963293075561523, -5.384918212890625, -4.793701171875, -4.8716278076171875, -5.677549362182617, -4.914176940917969, -0.07598876953125, -4.09739875793457]",6,3],-0.07598876953125,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
col_constant,21,col_constant_21,False,[6],"6]
[0] [8] [",-0.2130985260009765,[6],True,"[-5.0423736572265625, -0.09151649475097656, -5.028713226318359, -3.9994277954101562, -3.4973678588867188, -5.631658554077148, -5.504508972167969, -5.467164993286133]",1,6],-0.0915164947509765,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
dist3_diag1,21,dist3_diag1_21,False,[4],"4]
[2] [4] [",-2.977275848388672,[4],True,"[-4.619716644287109, -2.8282299041748047, -5.037113189697266, -1.7950401306152344, -1.6148204803466797, -3.8515357971191406, -0.7758293151855469, -5.552947998046875]",6,4],-0.7758293151855469,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
dist3_diag2,21,dist3_diag2_21,False,[1],"1]
[3] [9] [",-2.723470687866211,[1],True,"[-2.892589569091797, -3.1634998321533203, -3.3765296936035156, -3.815235137939453, -4.003923416137695, -0.3483772277832031, -4.40226936340332, -3.2684097290039062]",5,1],-0.3483772277832031,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
two_rule_comb0,21,two_rule_comb0_21,False,[8 5],"8 5]
[8 5] [8",-3.29764175415039,"[8, 5]",True,"[-8.814172744750977, -8.508794784545898, -8.686264038085938, -0.0291595458984375, -8.816804885864258, -9.117118835449219, -9.454988479614258, -7.881376266479492]",3,8 5],-0.0291595458984375,True,OLMo 7B,step151000-tokens668B,False,OLMo,7,151000
