condition,model,model_family,model_n_params,item_id,question,response,response_label,response_correct,eval_method,pretty_eval_method
crt3,Gemma 2B,Gemma,2.0,25,"Within a forest, there is a growing patch of ramson that doubles in size each week. If it takes 10 weeks for the entire forest to be covered with ramson, how long would it take for the ramson to cover half of the forest?",10 weeks,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",10 days.,intuitive,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",10 days,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years.,t,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",10 hours.,intuitive,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",10 hours,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,29,"A barrel is being filled with whiskey, and the total volume of whiskey doubles every minute. If it takes 12 minutes to completely fill the barrel, how long would it take to fill half of it with whiskey?",12 minutes.,t,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,29,"A barrel is being filled with whiskey, and the total volume of whiskey doubles every minute. If it takes 12 minutes to completely fill the barrel, how long would it take to fill half of it with whiskey?",6 minutes,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,30,"Programmers are in the process of developing new software and each month the total quantity of written code doubles. If it requires 10 months to complete the entire code, how much time is needed to write half of the code?",10 months.,t,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,30,"Programmers are in the process of developing new software and each month the total quantity of written code doubles. If it requires 10 months to complete the entire code, how much time is needed to write half of the code?",10 months,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",4 hours,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",months.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,33,"An iceberg is forming and its surface doubles every year. If the iceberg takes 10 years to grow to 10 square miles, how many years are required for it to grow to 5 square miles?",10 years,t,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,33,"An iceberg is forming and its surface doubles every year. If the iceberg takes 10 years to grow to 10 square miles, how many years are required for it to grow to 5 square miles?",10 years,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,34,"A woman is in the process of growing her hair. Each year, the length of her hair doubles. If it takes 6 years for her hair to achieve a length of two meters, how long would it take for it to reach a length of one meter?",12 years.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,34,"A woman is in the process of growing her hair. Each year, the length of her hair doubles. If it takes 6 years for her hair to achieve a length of two meters, how long would it take for it to reach a length of one meter?",3 years,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,35,"Ants are crawling on a cake, and with each passing minute, their population on the cake doubles. If the entire cake is covered with ants in 30 minutes, how long would it take for half of the cake to be covered with ants?",.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,35,"Ants are crawling on a cake, and with each passing minute, their population on the cake doubles. If the entire cake is covered with ants in 30 minutes, how long would it take for half of the cake to be covered with ants?",15 minutes,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,36,"In a room, there are rats whose population doubles each month. If it takes 9 months for the rats to completely fill the room, how long would it take for them to occupy half of the room?",18 months.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,36,"In a room, there are rats whose population doubles each month. If it takes 9 months for the rats to completely fill the room, how long would it take for them to occupy half of the room?",4.5 months,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,37,"The wood is burning in a fireplace, and the temperature doubles every minute. If it takes 20 minutes for the fireplace to reach a temperature of 600 degrees, how long does it take for the temperature to reach 300 degrees?",10 minutes.,intuitive,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,37,"The wood is burning in a fireplace, and the temperature doubles every minute. If it takes 20 minutes for the fireplace to reach a temperature of 600 degrees, how long does it take for the temperature to reach 300 degrees?",10 minutes,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,38,"In a fish tank, some algae are present. Each day, the quantity of algae multiplies by two. If it requires 30 days for the entire fish tank to become filled with algae, how much time is needed for half of the fish tank to be filled with algae?",.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,38,"In a fish tank, some algae are present. Each day, the quantity of algae multiplies by two. If it requires 30 days for the entire fish tank to become filled with algae, how much time is needed for half of the fish tank to be filled with algae?",15 days,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,39,"An elderly woman regularly feeds cats. Each day, the number of cats she feeds doubles. If she feeds 64 cats on the 6th day, on which day does she feed 32 cats?",$12.00,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,39,"An elderly woman regularly feeds cats. Each day, the number of cats she feeds doubles. If she feeds 64 cats on the 6th day, on which day does she feed 32 cats?",6th day,t,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,40,"Bamboo is growing in the garden, and its height doubles each day. It takes 5 days to reach a height of 10 meters. How long does it take for the bamboo to attain a height of 5 meters?",.,t,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,40,"Bamboo is growing in the garden, and its height doubles each day. It takes 5 days to reach a height of 10 meters. How long does it take for the bamboo to attain a height of 5 meters?",2.5 days,intuitive,False,mc,Forced choice
crt3,Gemma 2B,Gemma,2.0,41,"A patient has been diagnosed with cancer, and the number of cancer cells doubles each week. If it takes 4 weeks for the cancer cells to reach a critical amount, how long will it take for the cells to reach half of that critical amount?",12 weeks.,,False,generated,Production
crt3,Gemma 2B,Gemma,2.0,41,"A patient has been diagnosed with cancer, and the number of cancer cells doubles each week. If it takes 4 weeks for the cancer cells to reach a critical amount, how long will it take for the cells to reach half of that critical amount?",2 weeks,intuitive,False,mc,Forced choice
