item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision,model_family,model_n_params,dataset,to_drop,good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID
353,,,,,,crt3,-54.69047546386719,-56.42115020751953,True,-1.4970521926879885,-2.6142396926879883,-1.489971160888672,-2.654033660888672,False,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Most shoes weren't messed up by the guests.,Most shoes weren't messed up by the pictures.,syntax,s-selection,animate_subject_passive,395.0
354,,,,,,crt3,-49.690242767333984,-63.31168746948242,True,-1.3730506896972656,-2.5371131896972656,-1.4293289184570312,-2.5699539184570312,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Stacy hasn't researched every restaurant.,Some box hasn't researched every restaurant.,syntax,s-selection,animate_subject_trans,790.0
355,,,,,,crt3,-38.9547119140625,-48.40247344970703,True,-1.4491052627563477,-2.8944177627563477,-1.5358543395996094,-2.69991683959961,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Barbara helps that teacher.,A glacier helps that teacher.,syntax,s-selection,animate_subject_trans,369.0
356,,,,,,crt3,-57.01997756958008,-59.45035934448242,True,-1.448833465576172,-2.628520965576172,-1.4912147521972656,-2.5771522521972656,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Claire wasn't concealed by some actor.,Claire wasn't concealed by some slopes.,syntax,s-selection,animate_subject_passive,153.0
357,,,,,,crt3,-52.575340270996094,-55.94618225097656,True,-1.6166296005249023,-2.7181921005249023,-1.6306648254394531,-2.661914825439453,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Judy is boasted about by the person.,Judy is boasted about by the carriage.,syntax,s-selection,animate_subject_passive,538.0
358,,,,,,crt3,-54.21240234375,-50.591400146484375,False,-1.4457950592041016,-2.7504825592041016,-1.4987926483154297,-2.7409801483154297,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,That slope isn't descended by the teenager.,That slope isn't descended by the birds.,syntax,s-selection,animate_subject_passive,485.0
359,,,,,,crt3,-56.71320343017578,-52.69096374511719,False,-1.44580078125,-2.68017578125,-1.431046485900879,-2.602921485900879,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Every unicycle is sold by the senator.,Every unicycle is sold by the report.,syntax,s-selection,animate_subject_passive,832.0
360,,,,,,crt3,-50.07518768310547,-50.41796112060547,True,-1.5573387145996094,-2.65890121459961,-1.5542669296264648,-2.593329429626465,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Florence is forgotten by some boy.,Florence is forgotten by some species.,syntax,s-selection,animate_subject_passive,163.0
361,,,,,,crt3,-51.39492416381836,-58.6179084777832,True,-1.4952945709228516,-2.8390445709228516,-1.495927810668945,-2.8162403106689453,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,The mushroom isn't bought by some men.,The mushroom isn't bought by some plane.,syntax,s-selection,animate_subject_passive,737.0
362,,,,,,crt3,-42.961082458496094,-42.245094299316406,False,-1.5425214767456057,-2.6987714767456055,-1.4854516983032229,-2.6417016983032227,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Those women are described by the children.,Those women are described by the report.,syntax,s-selection,animate_subject_passive,455.0
363,,,,,,crt3,-59.69403839111328,-61.81292724609375,True,-1.4790306091308594,-2.8384056091308594,-1.5117950439453125,-2.8477325439453125,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Some ice isn't lifted by some boy.,Some ice isn't lifted by some octopus.,syntax,s-selection,animate_subject_passive,764.0
364,,,,,,crt3,-46.87723922729492,-45.93936920166016,False,-1.5586280822753906,-2.83206558227539,-1.5648488998413086,-2.8304738998413086,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Some waiter remembers Ruth.,Every fork remembers Ruth.,syntax,s-selection,animate_subject_trans,941.0
365,,,,,,crt3,-57.65571594238281,-54.983642578125,False,-1.491323471069336,-2.764760971069336,-1.5117778778076172,-2.707090377807617,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Some lake was passed by some cashiers.,Some lake was passed by some phenomena.,syntax,s-selection,animate_subject_passive,1.0
366,,,,,,crt3,-47.14018249511719,-47.66443634033203,True,-1.4806041717529297,-2.7227916717529297,-1.565813064575195,-2.6283130645751953,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Sara can't scan that story.,Music can't scan that story.,syntax,s-selection,animate_subject_trans,474.0
367,,,,,,crt3,-48.10139846801758,-51.751243591308594,True,-1.464031219482422,-2.635906219482422,-1.5783405303955078,-2.687715530395508,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Tamara complains about those drivers.,Every carriage complains about those drivers.,syntax,s-selection,animate_subject_trans,341.0
368,,,,,,crt3,-50.16972732543945,-54.50457382202149,True,-1.5199947357177734,-2.4965572357177734,-1.602312088012695,-2.5632495880126953,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,James wasn't revealed by some woman.,James wasn't revealed by some cars.,syntax,s-selection,animate_subject_passive,600.0
369,,,,,,crt3,-46.58979797363281,-50.07266998291016,True,-1.3671989440917969,-2.585948944091797,-1.485219955444336,-2.407094955444336,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Rachelle wasn't driving to the lake.,The drawing wasn't driving to the lake.,syntax,s-selection,animate_subject_trans,131.0
370,,,,,,crt3,-36.098724365234375,-45.67137145996094,True,-1.5665168762207031,-2.668079376220703,-1.5990352630615234,-2.645910263061523,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Helen is observed by the doctor.,Helen is observed by the candles.,syntax,s-selection,animate_subject_passive,483.0
371,,,,,,crt3,-52.594032287597656,-56.07752227783203,True,-1.446634292602539,-2.634134292602539,-1.4776334762573242,-2.633883476257324,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Carl wasn't disliked by the pedestrian.,Carl wasn't disliked by the convertible.,syntax,s-selection,animate_subject_passive,949.0
372,,,,,,crt3,-53.01873397827149,-61.610225677490234,True,-1.520315170288086,-2.723440170288086,-1.5853328704833984,-2.6556453704833984,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,A lot of customers were disliked by some person.,A lot of customers were disliked by some casseroles.,syntax,s-selection,animate_subject_passive,809.0
373,,,,,,crt3,-35.07797622680664,-43.57037353515625,True,-1.5020771026611328,-2.798952102661133,-1.608316421508789,-2.709878921508789,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Vincent remembers Adam.,A convertible remembers Adam.,syntax,s-selection,animate_subject_trans,800.0
374,,,,,,crt3,-47.275054931640625,-54.63470458984375,True,-1.4970474243164062,-2.3173599243164062,-1.5220613479614258,-2.350186347961426,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Becky wasn't described by the driver.,Becky wasn't described by the cups.,syntax,s-selection,animate_subject_passive,124.0
375,,,,,,crt3,-40.190895080566406,-50.57236099243164,True,-1.533977508544922,-2.752727508544922,-1.6461734771728516,-2.6461734771728516,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Mitchell criticized Amy.,Some art gallery criticized Amy.,syntax,s-selection,animate_subject_trans,29.0
376,,,,,,crt3,-42.86268615722656,-49.01578903198242,True,-1.4493541717529297,-3.0118541717529297,-1.4258899688720703,-2.8633899688720703,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,April isn't going to a closet.,The ice cream isn't going to a closet.,syntax,s-selection,animate_subject_trans,919.0
377,,,,,,crt3,-50.271240234375,-58.48925018310547,True,-1.5967864990234375,-2.8077239990234375,-1.5903663635253906,-2.75442886352539,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,A waiter wasn't listened to by some guys.,A waiter wasn't listened to by some glass.,syntax,s-selection,animate_subject_passive,396.0
378,,,,,,crt3,-47.7072639465332,-51.64719772338867,True,-1.458791732788086,-2.654104232788086,-1.5098333358764648,-2.752020835876465,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,That mirror is cleaned by the dancer.,That mirror is cleaned by the muffins.,syntax,s-selection,animate_subject_passive,871.0
379,,,,,,crt3,-47.64356231689453,-56.8378791809082,True,-1.4870319366455078,-2.627656936645508,-1.5361814498901367,-2.4971189498901367,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Wendy didn't approach that actress.,The slope didn't approach that actress.,syntax,s-selection,animate_subject_trans,236.0
380,,,,,,crt3,-40.87565612792969,-45.07503128051758,True,-1.5047492980957031,-2.731311798095703,-1.5635900497436523,-2.6651525497436523,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Kevin was loved by the teenagers.,Kevin was loved by the broccoli.,syntax,s-selection,animate_subject_passive,68.0
381,,,,,,crt3,-47.060691833496094,-49.70954132080078,True,-1.4859285354614258,-2.759366035461426,-1.4514131546020508,-2.670163154602051,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Some child was insulted by the child.,Some child was insulted by the shirt.,syntax,s-selection,animate_subject_passive,916.0
382,,,,,,crt3,-42.85424041748047,-53.81019592285156,True,-1.401960372924805,-2.7925853729248047,-1.4759750366210938,-2.8587875366210938,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,These girls aren't wearing that shoe.,Some rivers aren't wearing that shoe.,syntax,s-selection,animate_subject_trans,253.0
383,,,,,,crt3,-54.08119201660156,-56.93934631347656,True,-1.5222911834716797,-2.7019786834716797,-1.5211057662963867,-2.6226682662963867,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Tamara does run around the libraries.,This pepper does run around the libraries.,syntax,s-selection,animate_subject_trans,633.0
384,,,,,,crt3,-50.77421188354492,-54.74467468261719,True,-1.5475969314575195,-2.6569719314575195,-1.575627326965332,-2.513127326965332,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Dana is observed by some student.,Dana is observed by some sketch.,syntax,s-selection,animate_subject_passive,274.0
385,,,,,,crt3,-43.010520935058594,-42.697509765625,False,-1.5062932968139648,-2.623480796813965,-1.5620756149291992,-2.679263114929199,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Bread is cleaned by the men.,Bread is cleaned by the dogs.,syntax,s-selection,animate_subject_passive,304.0
386,,,,,,crt3,-57.66863250732422,-57.18255615234375,False,-1.4256820678710938,-2.7381820678710938,-1.4531164169311523,-2.6328039169311523,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Carla wasn't arriving at many college campuses.,A restaurant wasn't arriving at many college campuses.,syntax,s-selection,animate_subject_trans,272.0
387,,,,,,crt3,-49.28117370605469,-52.29536437988281,True,-1.4828643798828125,-2.7016143798828125,-1.5291900634765625,-2.7166900634765625,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,That cup wasn't fixed by the doctors.,That cup wasn't fixed by the socks.,syntax,s-selection,animate_subject_passive,491.0
388,,,,,,crt3,-42.42097473144531,-49.841102600097656,True,-1.4063520431518557,-2.6251020431518555,-1.424909591674805,-2.5889720916748047,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Michelle researched these newspaper articles.,Politics researched these newspaper articles.,syntax,s-selection,animate_subject_trans,722.0
389,,,,,,crt3,-53.51865768432617,-58.20832061767578,True,-1.6690101623535156,-2.4971351623535156,-1.6414575576782229,-2.4461450576782227,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,These actresses were referenced by some lady.,These actresses were referenced by some box.,syntax,s-selection,animate_subject_passive,51.0
390,,,,,,crt3,-60.47810363769531,-57.46427536010742,False,-1.4819087982177734,-2.7944087982177734,-1.4413738250732422,-2.769498825073242,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Randolf isn't arguing about some actors.,This hospital isn't arguing about some actors.,syntax,s-selection,animate_subject_trans,927.0
391,,,,,,crt3,-45.177825927734375,-49.70289611816406,True,-1.4402408599853516,-2.7605533599853516,-1.5292177200317385,-2.6620302200317383,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Naomi had cleaned a fork.,That book had cleaned a fork.,syntax,s-selection,animate_subject_trans,269.0
392,,,,,,crt3,-59.75501251220703,-68.95262908935547,True,-1.468759536743164,-2.789072036743164,-1.5193824768066406,-2.7225074768066406,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,The libraries aren't skated around by the boys.,The libraries aren't skated around by the candle.,syntax,s-selection,animate_subject_passive,652.0
393,,,,,,crt3,-40.8492317199707,-42.88436126708984,True,-1.3426799774169922,-2.662992477416992,-1.4901180267333984,-2.6854305267333984,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Sally broke the couches.,Ice cream broke the couches.,syntax,s-selection,animate_subject_trans,196.0
394,,,,,,crt3,-36.48082733154297,-48.74420166015625,True,-1.4449424743652344,-2.8824424743652344,-1.4575471878051758,-2.746609687805176,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Natalie is listening to Dan.,This apple is listening to Dan.,syntax,s-selection,animate_subject_trans,848.0
395,,,,,,crt3,-36.93587493896485,-47.029693603515625,True,-1.3431577682495115,-2.7494077682495117,-1.4284820556640625,-2.6862945556640625,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Patricia sold some apples.,That dish sold some apples.,syntax,s-selection,animate_subject_trans,718.0
396,,,,,,crt3,-44.28662109375,-46.80813980102539,True,-1.4471502304077148,-2.665900230407715,-1.580780029296875,-2.557342529296875,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Holly is seen by some girls.,Holly is seen by some glasses.,syntax,s-selection,animate_subject_passive,106.0
397,,,,,,crt3,-55.54606628417969,-61.73302459716797,True,-1.5301151275634766,-2.709802627563477,-1.5514183044433594,-2.7389183044433594,True,False,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Every child wasn't remembered by some guy.,Every child wasn't remembered by some windows.,syntax,s-selection,animate_subject_passive,280.0
398,,,,,,crt3,-53.42930603027344,-43.97623443603515,False,-1.464887619018555,-2.6758251190185547,-1.4943933486938477,-2.6428308486938477,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Stacy was arriving at many libraries.,A book was arriving at many libraries.,syntax,s-selection,animate_subject_trans,637.0
399,,,,,,crt3,-64.10896301269531,-60.719871520996094,False,-1.498821258544922,-2.811321258544922,-1.4702701568603516,-2.7437076568603516,False,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Some boy isn't revealed by some senators.,Some boy isn't revealed by some diagnosis.,syntax,s-selection,animate_subject_passive,271.0
400,,,,,,crt3,-31.2172794342041,-43.767303466796875,True,-1.4564409255981443,-2.7611284255981445,-1.5145530700683594,-2.6551780700683594,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,Todd broke the window.,Some skirt broke the window.,syntax,s-selection,animate_subject_trans,944.0
401,,,,,,crt3,-50.34843444824219,-60.70050811767578,True,-1.533045768737793,-2.501795768737793,-1.739458084106445,-2.3488330841064453,True,True,True,False,False,True,Llama-2 13B,,Llama-2,13.0,blimp,,What had Kenneth and Theresa admired?,What has Kenneth admired and Theresa?,syntax,island_effects,coordinate_structure_constraint_object_extraction,110.0
